family_id	read_estimated_bp	old_assembly_bp	new_assembly_bp	sensitivity_assembly_bp	old_read_ratio	new_read_ratio	old_new_ratio	predicted_missing_bp	observed_gain_bp	reference_state	prediction_state	eligibility	fate	outcome
TXF000415	195.0982	734.0	734.0	734.0	3.762207954763294	3.762207954763294	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000416	141.1895	763.0	763.0	763.0	5.404084581360512	5.404084581360512	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000417	423.9236	767.0	767.0	767.0	1.8092882774160248	1.8092882774160248	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000418	557.9769	767.0	968.0	968.0	1.374608877177532	1.7348388436868982	0.7923553719008265	0.0	201.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000419	98.2272	605.0	605.0	605.0	6.15919012249153	6.15919012249153	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000420	169.5565	114.0	114.0	114.0	0.6723422575955508	0.6723422575955508	1.0	55.5565	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000421	1017.1857	2351.0	2060.0	2060.0	2.3112790516028685	2.0251955960450485	1.14126213592233	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000422	156.8099	430.0	430.0	430.0	2.7421738040774213	2.7421738040774213	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000423	683.1988	1142.0	1142.0	1142.0	1.6715486034226055	1.6715486034226055	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000424	107.8739	965.0	965.0	965.0	8.945630036551936	8.945630036551936	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000425	287.4848	1025.0	1025.0	1025.0	3.5654058927637218	3.5654058927637218	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000426	230.8758	566.0	566.0	566.0	2.4515345480123947	2.4515345480123947	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000427	4.2865	511.0	511.0	511.0	119.21147789571911	119.21147789571911	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000428	224.7407	413.0	413.0	413.0	1.8376733720238478	1.8376733720238478	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000429	164.0994	238.0	238.0	238.0	1.4503404643770788	1.4503404643770788	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000430	186.7673	365.0	365.0	365.0	1.954303563846562	1.954303563846562	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000431	419.5482	712.0	712.0	712.0	1.6970636508510821	1.6970636508510821	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000432	105.3956	296.0	296.0	296.0	2.8084663875911327	2.8084663875911327	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000433	175.8208	591.0	591.0	591.0	3.361377038439138	3.361377038439138	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000434	49832.6944	0.0	0.0	0.0	0.0	0.0	NA	49832.6944	0.0	unresolved	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000435	0.0	89.0	89.0	89.0	NA	NA	1.0	0.0	0.0	reference_retained	unresolved	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000436	415.964	663.0	663.0	663.0	1.5938879326095527	1.5938879326095527	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000437	410.4746	998.0	998.0	998.0	2.4313319265065365	2.4313319265065365	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000438	138.5255	304.0	304.0	304.0	2.194541799163331	2.194541799163331	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000439	260.3408	1125.0	1125.0	1125.0	4.321258903713901	4.321258903713901	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000440	210.8962	212.0	212.0	212.0	1.0052338543795478	1.0052338543795478	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000441	179.1387	378.0	378.0	378.0	2.110096813251408	2.110096813251408	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000442	300.6633	395.0	395.0	395.0	1.3137619390194946	1.3137619390194946	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000443	156.9956	187.0	187.0	187.0	1.191116184147836	1.191116184147836	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000444	184.4424	387.0	387.0	387.0	2.098216028418628	2.098216028418628	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000445	122.9616	170.0	170.0	170.0	1.3825454450820418	1.3825454450820418	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000446	275.719	721.0	721.0	721.0	2.614981194622061	2.614981194622061	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000447	111.224	322.0	322.0	322.0	2.895058620441631	2.895058620441631	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000448	110.554	329.0	329.0	329.0	2.9759212692439894	2.9759212692439894	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000449	89.6057	821.0	821.0	821.0	9.162363554997059	9.162363554997059	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000450	276.4052	739.0	739.0	739.0	2.6736110608628203	2.6736110608628203	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000451	467.3056	1714.0	1714.0	1714.0	3.667835352283388	3.667835352283388	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000452	118.3763	416.0	416.0	416.0	3.514216950521346	3.514216950521346	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000453	116.1725	474.0	474.0	474.0	4.080139447803912	4.080139447803912	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000454	115.664	120.0	120.0	120.0	1.037487895974547	1.037487895974547	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000455	2008.0144	5634.0	5707.0	5707.0	2.8057567714653837	2.8421110924304127	0.9872086910811284	0.0	73.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000456	241.5317	272.0	272.0	272.0	1.126146174601512	1.126146174601512	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000457	243.9373	210.0	210.0	210.0	0.8608769548568423	0.8608769548568423	1.0	33.93729999999999	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000458	108.4955	261.0	261.0	261.0	2.4056297265785216	2.4056297265785216	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000459	266.8997	332.0	332.0	332.0	1.2439129755484926	1.2439129755484926	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000460	52.0359	0.0	0.0	0.0	0.0	0.0	NA	52.0359	0.0	unresolved	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000461	95.1031	293.0	293.0	293.0	3.080866974893563	3.080866974893563	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000462	81.3716	205.0	205.0	205.0	2.519306490225091	2.519306490225091	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000463	119.006	211.0	211.0	211.0	1.7730198477387695	1.7730198477387695	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000464	0.0	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	unresolved	unresolved	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000465	44.3185	119.0	119.0	119.0	2.685108927423085	2.685108927423085	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000466	400.4646	298.0	298.0	298.0	0.7441356864002461	0.7441356864002461	1.0	102.46460000000002	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000467	90.0497	203.0	203.0	203.0	2.25431067510497	2.25431067510497	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000468	83.9791	186.0	186.0	186.0	2.2148367867719467	2.2148367867719467	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000469	102.1666	116.0	116.0	116.0	1.13540041461691	1.13540041461691	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000470	111.2079	196.0	196.0	196.0	1.7624647169850345	1.7624647169850345	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000471	195.97	207.0	207.0	207.0	1.056284125121192	1.056284125121192	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000472	81.3716	199.0	199.0	199.0	2.4455706905111856	2.4455706905111856	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000473	71.0549	212.0	212.0	212.0	2.9836084492413613	2.9836084492413613	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000474	70.5544	274.0	274.0	274.0	3.8835281711700476	3.8835281711700476	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000475	213.8548	161.0	161.0	161.0	0.7528472589813274	0.7528472589813274	1.0	52.85480000000001	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000476	26527.4085	0.0	0.0	0.0	0.0	0.0	NA	26527.4085	0.0	unresolved	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000477	27.027	121.0	121.0	121.0	4.477004477004477	4.477004477004477	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000478	48.5647	152.0	152.0	152.0	3.129845340339794	3.129845340339794	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000479	103.8941	127.0	127.0	127.0	1.2223985770125543	1.2223985770125543	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000480	91.4462	121.0	121.0	121.0	1.3231823738985327	1.3231823738985327	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000481	75.0104	588.0	588.0	588.0	7.8389130040634365	7.8389130040634365	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000482	88.9679	124.0	124.0	124.0	1.3937611205839409	1.3937611205839409	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000483	137.0321	228.0	228.0	228.0	1.6638437271267095	1.6638437271267095	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000484	87.8216	116.0	116.0	116.0	1.3208595607458757	1.3208595607458757	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000485	67.5675	155.0	155.0	155.0	2.294002294002294	2.294002294002294	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000486	68.4878	91.0	91.0	91.0	1.3287037983407266	1.3287037983407266	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000487	64.6614	105.0	105.0	105.0	1.6238435913852778	1.6238435913852778	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000488	0.0	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	unresolved	unresolved	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000489	221.1322	740.0	740.0	740.0	3.3464144977529275	3.3464144977529275	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000490	0.0	48.0	48.0	48.0	NA	NA	1.0	0.0	0.0	reference_retained	unresolved	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000491	63.9106	170.0	170.0	170.0	2.6599656395026803	2.6599656395026803	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000492	82.8247	117.0	117.0	117.0	1.4126220801282707	1.4126220801282707	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000493	56.6695	54.0	54.0	54.0	0.9528935317939985	0.9528935317939985	1.0	2.6694999999999993	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000494	44.6333	150.0	150.0	150.0	3.360719462822601	3.360719462822601	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000495	68.0034	69.0	69.0	69.0	1.0146551495954614	1.0146551495954614	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000496	115.3007	347.0	347.0	347.0	3.009522058409012	3.009522058409012	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000497	110.215	146.0	146.0	146.0	1.324683573016377	1.324683573016377	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000498	111.2079	140.0	140.0	140.0	1.2589033692750247	1.2589033692750247	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000499	63.9187	130.0	130.0	130.0	2.0338336042503995	2.0338336042503995	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000500	59.3335	146.0	146.0	146.0	2.4606672453167264	2.4606672453167264	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000501	43.7857	108.0	108.0	108.0	2.466558716658635	2.466558716658635	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000502	131.3248	252.0	252.0	252.0	1.918906406101513	1.918906406101513	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000503	29.7878	260.0	260.0	260.0	8.72840558886524	8.72840558886524	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000504	122.1866	142.0	142.0	142.0	1.1621568977285561	1.1621568977285561	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000505	73.2345	84.0	84.0	84.0	1.1470003891608465	1.1470003891608465	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000506	58.1872	143.0	143.0	143.0	2.4575851733714633	2.4575851733714633	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000507	62.1266	163.0	163.0	163.0	2.623674883222323	2.623674883222323	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000508	35.2368	68.0	68.0	68.0	1.9298006629432864	1.9298006629432864	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000509	124.0433	159.0	159.0	159.0	1.2818104645716455	1.2818104645716455	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000510	61.5292	81.0	81.0	81.0	1.316448125442879	1.316448125442879	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000511	126.0453	147.0	147.0	147.0	1.16624737296829	1.16624737296829	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000512	33.6707	0.0	0.0	0.0	0.0	0.0	NA	33.6707	0.0	unresolved	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000513	122.2996	141.0	141.0	141.0	1.1529064690317876	1.1529064690317876	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000514	71.7814	147.0	147.0	147.0	2.0478842708556813	2.0478842708556813	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000515	193.6935	196.0	196.0	196.0	1.0119079886521747	1.0119079886521747	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000516	92.8993	132.0	132.0	132.0	1.4208933759457822	1.4208933759457822	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000517	58.8976	143.0	143.0	143.0	2.4279427345087066	2.4279427345087066	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000518	55.943	188.0	188.0	188.0	3.360563430634753	3.360563430634753	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000519	38.7161	67.0	67.0	67.0	1.730546206875176	1.730546206875176	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000520	59.503	133.0	133.0	133.0	2.2351814194242308	2.2351814194242308	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000521	101.9244	120.0	120.0	120.0	1.1773432073183654	1.1773432073183654	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000522	51.0994	68.0	68.0	68.0	1.330739695573725	1.330739695573725	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000523	18.0422	67.0	67.0	67.0	3.713516090055536	3.713516090055536	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000524	78.5059	137.0	137.0	137.0	1.7450917701726878	1.7450917701726878	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000525	49.3315	238.0	238.0	238.0	4.824503613309954	4.824503613309954	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000526	136.249	153.0	153.0	153.0	1.1229440216074982	1.1229440216074982	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000527	0.0	91.0	91.0	91.0	NA	NA	1.0	0.0	0.0	reference_retained	unresolved	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000528	31.7979	96.0	96.0	96.0	3.019067296896965	3.019067296896965	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000529	43.156	56.0	56.0	56.0	1.2976179442024285	1.2976179442024285	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000530	0.0	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	unresolved	unresolved	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000531	0.0	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	unresolved	unresolved	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000532	51.9874	93.0	93.0	93.0	1.788895001481128	1.788895001481128	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000533	0.0	154.0	154.0	154.0	NA	NA	1.0	0.0	0.0	reference_retained	unresolved	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000534	39.5153	60.0	60.0	60.0	1.5183992023342856	1.5183992023342856	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000535	31.6768	55.0	55.0	55.0	1.7362864935852107	1.7362864935852107	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000536	28.5446	129.0	129.0	129.0	4.51924356971196	4.51924356971196	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000537	280.9985	479.0	479.0	479.0	1.7046354339969787	1.7046354339969787	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000538	30.7969	93.0	93.0	93.0	3.0197844588254013	3.0197844588254013	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000539	86.748	109.0	109.0	109.0	1.2565131184580625	1.2565131184580625	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000540	28.7707	53.0	53.0	53.0	1.84215191149329	1.84215191149329	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000541	31.0956	73.0	73.0	73.0	2.3475990172243018	2.3475990172243018	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000542	48.0319	72.0	72.0	72.0	1.499003787066512	1.499003787066512	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000543	120.0797	347.0	347.0	347.0	2.8897473927732995	2.8897473927732995	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000544	30.6597	89.0	89.0	89.0	2.9028333610570227	2.9028333610570227	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000545	34.034	78.0	78.0	78.0	2.291825821237586	2.291825821237586	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000546	51.2609	69.0	69.0	69.0	1.3460551804591805	1.3460551804591805	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000547	46.821	94.0	94.0	94.0	2.0076461416885585	2.0076461416885585	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000548	40.04	86.0	86.0	86.0	2.1478521478521477	2.1478521478521477	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000549	46.6192	102.0	102.0	102.0	2.187939732985551	2.187939732985551	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000550	78.9983	86.0	86.0	86.0	1.0886310211738734	1.0886310211738734	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000551	25.0411	50.0	50.0	50.0	1.9967173965999896	1.9967173965999896	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000552	35.3579	45.0	45.0	45.0	1.2727000189490891	1.2727000189490891	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000553	38.0622	45.0	45.0	45.0	1.1822753282784495	1.1822753282784495	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000554	302.7703	384.0	384.0	384.0	1.2682882039618812	1.2682882039618812	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000555	24.1289	0.0	0.0	0.0	0.0	0.0	NA	24.1289	0.0	unresolved	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000556	7788.5966	43873.0	55082.0	55082.0	5.632978860402142	7.072134150586256	0.7965033949384553	0.0	11209.0	reference_retained	predicted_old_excess	eligible	evaluated	TN
TXF000557	3778.3801	8172.0	8172.0	8172.0	2.1628316325295067	2.1628316325295067	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000558	1097.8712	0.0	0.0	0.0	0.0	0.0	NA	1097.8712	0.0	unresolved	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000559	0.0	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	unresolved	unresolved	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000560	1353.998	7590.0	7590.0	7590.0	5.60562127861341	5.60562127861341	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000561	0.0	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	unresolved	unresolved	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000562	2097.8622	3442.0	3442.0	3442.0	1.6407178698391152	1.6407178698391152	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000563	0.0	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	unresolved	unresolved	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000564	654.6743	0.0	0.0	0.0	0.0	0.0	NA	654.6743	0.0	unresolved	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000565	10127.377	0.0	3009.0	3009.0	0.0	0.2971154327522319	0.0	10127.377	3009.0	reference_collapse	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000566	448.0283	0.0	0.0	0.0	0.0	0.0	NA	448.0283	0.0	unresolved	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
