prediction_index	read_id	start	end	period	matched_truth_index	truth_family_id	iou	status
496	r000001736	0	13022	171	496	megabase_171	1.0	matched
497	r000001739	0	11855	421	497	f052	1.0	matched
498	r000001740	9167	10388	61	498	f005	0.9991809991809992	matched
499	r000001744	0	13929	421	499	f049	1.0	matched
500	r000001749	0	13997	421	500	f050	1.0	matched
501	r000001750	0	11802	171	501	megabase_171	1.0	matched
502	r000001757	0	16210	421	502	f051	1.0	matched
503	r000001764	5309	18989	171	503	f027	1.0	matched
504	r000001768	11067	14487	171	504	f023	1.0	matched
505	r000001771	0	7601	61	505	f015	0.9996053150901197	matched
506	r000001773	0	10813	171	506	megabase_171	1.0	matched
507	r000001779	0	14354	171	507	f034	1.0	matched
508	r000001780	8124	12472	421	508	f053	1.0	matched
509	r000001781	0	12761	421	509	f051	1.0	matched
510	r000001784	2464	13138	171	510	f033	1.0	matched
511	r000001795	0	9806	421	511	f048	1.0	matched
512	r000001796	0	13308	171	512	megabase_171	1.0	matched
513	r000001800	1	11713	171	513	megabase_171	0.99991462477589	matched
514	r000001803	0	11056	171	514	megabase_171	1.0	matched
515	r000001809	0	11733	171	515	megabase_171	1.0	matched
516	r000001819	0	12147	421	516	f051	1.0	matched
517	r000001822	0	11116	171	517	megabase_171	1.0	matched
518	r000001825	0	13461	171	518	f035	1.0	matched
519	r000001827	2795	7676	61	519	f012	0.9997951239500102	matched
520	r000001834	1	13143	171	520	megabase_171	0.9999239138705014	matched
521	r000001842	5892	15867	421	521	f050	0.999799538939561	matched
522	r000001853	0	15169	171	522	megabase_171	1.0	matched
523	r000001859	0	10572	421	523	f050	1.0	matched
524	r000001864	0	10417	421	524	f052	1.0	matched
525	r000001866	0	10925	171	525	megabase_171	1.0	matched
526	r000001868	2562	10692	171	526	f034	0.9998769987699877	matched
527	r000001869	0	16405	421	527	f044	1.0	matched
528	r000001875	0	15027	171	528	megabase_171	1.0	matched
529	r000001877	6513	7734	61	529	f005	0.9991809991809992	matched
530	r000001879	0	13154	171	530	f035	1.0	matched
531	r000001881	0	6566	171	531	f031	1.0	matched
532	r000001882	0	11856	421	532	f051	1.0	matched
533	r000001889	4561	7981	171	533	f023	1.0	matched
534	r000001891	9776	9989	61	534	f006	1.0	matched
535	r000001898	0	13672	421	535	f044	1.0	matched
536	r000001899	0	13407	171	536	f033	1.0	matched
537	r000001910	0	7901	421	537	f048	1.0	matched
538	r000001912	0	15915	171	538	megabase_171	1.0	matched
539	r000001917	2	13161	171	539	megabase_171	0.9998480358635362	matched
540	r000001921	0	463	171	540	f020	1.0	matched
541	r000001930	0	7840	421	541	f045	1.0	matched
542	r000001932	0	1331	61	542	f011	1.0	matched
543	r000001937	1897	15932	421	543	f050	1.0	matched
544	r000001951	0	14178	421	544	f050	1.0	matched
545	r000001952	0	16824	171	545	megabase_171	1.0	matched
546	r000001953	958	4378	171	546	f023	1.0	matched
547	r000001962	0	8322	171	547	f029	1.0	matched
548	r000001965	0	3233	171	548	megabase_171	1.0	matched
549	r000001967	0	12548	171	549	megabase_171	0.9999203123754881	matched
550	r000001969	0	12880	421	550	f051	1.0	matched
551	r000001971	4939	17733	421	551	f053	1.0	matched
552	r000001973	15130	16699	171	552	f024	1.0	matched
553	r000001974	0	17796	171	553	f036	1.0	matched
554	r000001979	9289	13504	421	554	f052	1.0	matched
555	r000001980	0	11622	421	555	f054	1.0	matched
556	r000001985	0	13322	171	556	megabase_171	1.0	matched
557	r000001987	0	12474	171	557	megabase_171	1.0	matched
558	r000001988	9429	10968	171	558	f021	1.0	matched
559	r000001989	0	11537	171	559	megabase_171	1.0	matched
560	r000001994	0	2635	421	560	f050	1.0	matched
561	r000001996	0	14558	171	561	megabase_171	1.0	matched
562	r000002002	1011	9255	61	562	f014	0.9997574581615328	matched
563	r000002005	0	11181	171	563	megabase_171	1.0	matched
564	r000002008	1577	9999	421	564	f037	0.9997625267157445	matched
565	r000002010	0	11373	421	565	f049	1.0	matched
566	r000002014	0	12240	171	566	megabase_171	1.0	matched
567	r000002016	0	10858	171	567	megabase_171	1.0	matched
568	r000002020	0	12604	171	568	f036	1.0	matched
569	r000002023	0	11938	421	569	f054	1.0	matched
570	r000002025	4636	5858	61	570	f003	0.9983633387888707	matched
571	r000002027	0	12788	421	571	f050	1.0	matched
572	r000002032	0	14877	171	572	f032	1.0	matched
573	r000002035	0	4491	421	573	f039	1.0	matched
574	r000002038	3	3796	421	574	f042	0.9984193888303478	matched
575	r000002043	9127	11798	171	575	f029	1.0	matched
576	r000002045	0	9058	171	576	f036	0.9996688010598366	matched
577	r000002048	14019	16428	171	577	f035	1.0	matched
578	r000002050	0	1534	171	578	f020	1.0	matched
579	r000002053	0	15023	171	579	megabase_171	1.0	matched
580	r000002054	423	12644	61	580	f014	0.997954675611552	matched
581	r000002055	0	15885	421	581	f051	1.0	matched
582	r000002058	2794	4014	61	582	f006	1.0	matched
583	r000002065	0	11712	421	583	f047	1.0	matched
584	r000002070	0	7456	421	584	f042	0.9995976394849786	matched
585	r000002071	0	15700	171	585	megabase_171	1.0	matched
586	r000002076	0	12924	171	586	megabase_171	0.9998452730929909	matched
587	r000002080	0	18274	171	587	f036	1.0	matched
588	r000002082	0	12766	171	588	megabase_171	1.0	matched
589	r000002087	0	10949	171	589	megabase_171	1.0	matched
590	r000002091	0	4030	421	590	f046	0.9995037220843672	matched
591	r000002095	0	6908	171	591	f031	1.0	matched
592	r000002097	0	12439	171	592	megabase_171	1.0	matched
593	r000002106	0	11955	171	593	megabase_171	1.0	matched
594	r000002108	0	12634	171	594	megabase_171	0.9998417220639443	matched
595	r000002111	0	14405	171	595	megabase_171	1.0	matched
596	r000002117	0	14443	171	596	megabase_171	1.0	matched
597	r000002118	0	10594	171	597	megabase_171	1.0	matched
598	r000002119	0	10209	421	598	f052	1.0	matched
599	r000002130	0	14512	171	599	megabase_171	1.0	matched
600	r000002131	0	12240	171	600	megabase_171	1.0	matched
601	r000002132	0	11010	421	601	f053	1.0	matched
602	r000002138	0	13296	171	602	megabase_171	0.999624088414405	matched
603	r000002139	0	7327	421	603	f048	1.0	matched
604	r000002144	0	12506	171	604	f035	1.0	matched
605	r000002145	0	20347	171	605	megabase_171	1.0	matched
606	r000002148	0	10737	421	606	f053	1.0	matched
607	r000002149	0	15203	171	607	megabase_171	0.999868464320947	matched
608	r000002158	0	12784	171	608	megabase_171	1.0	matched
609	r000002159	733	15854	421	609	f047	1.0	matched
610	r000002163	0	12197	171	610	megabase_171	1.0	matched
611	r000002164	3586	7006	171	611	f023	1.0	matched
612	r000002165	11954	19041	421	612	f045	1.0	matched
613	r000002167	0	12779	171	613	f033	0.9999217466155411	matched
614	r000002169	0	10711	421	614	f047	1.0	matched
615	r000002174	0	17646	171	615	megabase_171	1.0	matched
616	r000002175	0	12055	171	616	megabase_171	1.0	matched
617	r000002180	0	10856	421	617	f052	1.0	matched
618	r000002184	0	11886	421	618	f052	1.0	matched
619	r000002192	1	14625	171	619	megabase_171	0.9999316239316239	matched
620	r000002194	0	16710	171	620	f035	1.0	matched
621	r000002198	0	12457	421	621	f051	1.0	matched
622	r000002200	0	13302	421	622	f050	1.0	matched
623	r000002202	0	14460	171	623	megabase_171	1.0	matched
624	r000002205	0	12035	171	624	megabase_171	1.0	matched
625	r000002206	13216	14296	171	625	megabase_171	1.0	matched
626	r000002209	0	1476	171	626	f021	1.0	matched
627	r000002210	0	12578	171	627	megabase_171	1.0	matched
628	r000002211	0	10257	171	628	megabase_171	1.0	matched
629	r000002212	12452	14673	61	629	f009	1.0	matched
630	r000002213	0	7057	171	630	f029	1.0	matched
631	r000002214	0	14959	421	631	f051	1.0	matched
632	r000002220	2	15128	171	632	megabase_171	0.9998677948175568	matched
633	r000002224	0	15029	421	633	f054	1.0	matched
634	r000002231	0	11108	171	634	megabase_171	1.0	matched
635	r000002234	0	14877	421	635	f051	1.0	matched
636	r000002235	0	11403	171	636	f033	1.0	matched
637	r000002237	0	14680	171	637	megabase_171	1.0	matched
638	r000002241	0	18714	421	638	f053	1.0	matched
639	r000002242	1	9552	171	639	megabase_171	0.9998953098827471	matched
640	r000002250	0	12169	171	640	megabase_171	1.0	matched
641	r000002251	0	12556	171	641	megabase_171	1.0	matched
642	r000002261	483	5369	61	642	f009	0.9987720016373312	matched
643	r000002263	0	15715	171	643	f032	1.0	matched
644	r000002268	0	12974	171	644	f032	1.0	matched
645	r000002286	0	5602	421	645	f044	0.99982149232417	matched
646	r000002288	0	10502	171	646	megabase_171	1.0	matched
647	r000002290	0	11075	171	647	megabase_171	1.0	matched
648	r000002291	0	1449	421	648	f047	1.0	matched
649	r000002299	12952	17145	61	649	f013	1.0	matched
650	r000002303	0	17961	421	650	f050	1.0	matched
651	r000002305	2	16675	171	651	megabase_171	0.999880059970015	matched
652	r000002310	15596	17456	421	652	f053	1.0	matched
653	r000002313	0	11305	171	653	f034	1.0	matched
654	r000002315	0	11556	421	654	f054	1.0	matched
655	r000002316	0	4861	61	655	f013	1.0	matched
656	r000002317	0	12387	421	656	f051	1.0	matched
657	r000002322	0	11637	421	657	f053	1.0	matched
658	r000002327	0	11758	171	658	f036	0.9998299319727891	matched
659	r000002330	13235	15989	421	659	f052	1.0	matched
660	r000002334	0	4479	421	660	f051	1.0	matched
661	r000002337	0	16812	421	661	f054	0.9999405222149527	matched
662	r000002342	9238	14118	61	662	f007	1.0	matched
663	r000002346	0	14509	171	663	f033	1.0	matched
664	r000002353	4095	5325	61	664	f002	0.991869918699187	matched
665	r000002355	0	11478	61	665	f018	1.0	matched
666	r000002356	0	16191	421	666	f050	0.9996912817979748	matched
667	r000002357	0	14731	171	667	megabase_171	1.0	matched
668	r000002365	0	17796	421	668	f051	1.0	matched
669	r000002372	0	10636	421	669	f053	1.0	matched
670	r000002373	0	10454	171	670	megabase_171	1.0	matched
671	r000002379	0	10607	171	671	megabase_171	1.0	matched
672	r000002383	0	19262	171	672	megabase_171	1.0	matched
673	r000002393	0	14944	421	673	f049	1.0	matched
674	r000002399	0	16583	171	674	megabase_171	1.0	matched
675	r000002400	0	8403	421	675	f048	1.0	matched
676	r000002401	0	14547	171	676	megabase_171	1.0	matched
677	r000002407	0	13003	421	677	f050	1.0	matched
678	r000002415	0	14371	421	678	f054	1.0	matched
679	r000002420	0	16351	171	679	megabase_171	1.0	matched
680	r000002423	0	15256	421	680	f050	1.0	matched
681	r000002431	0	12684	421	681	f050	1.0	matched
682	r000002432	2	13689	171	682	megabase_171	0.9998538972897947	matched
683	r000002433	0	846	61	683	f007	1.0	matched
684	r000002435	0	11247	171	684	f034	1.0	matched
685	r000002448	0	12034	171	685	megabase_171	1.0	matched
686	r000002450	0	15723	421	686	f050	1.0	matched
687	r000002451	0	15446	171	687	megabase_171	1.0	matched
688	r000002452	0	3589	421	688	f052	1.0	matched
689	r000002453	0	5548	421	689	f050	1.0	matched
690	r000002455	0	13105	421	690	f045	1.0	matched
691	r000002456	0	11552	421	691	f051	1.0	matched
692	r000002459	0	12726	171	692	f025	0.9994499449944995	matched
693	r000002461	0	12706	421	693	f052	1.0	matched
694	r000002466	0	14273	171	694	megabase_171	1.0	matched
695	r000002469	5954	10834	61	695	f010	1.0	matched
696	r000002470	10485	13600	61	696	f017	0.9996789727126806	matched
697	r000002473	0	13462	171	697	f031	1.0	matched
698	r000002483	0	15401	171	698	megabase_171	1.0	matched
699	r000002484	12409	13629	61	699	f006	1.0	matched
700	r000002492	710	5596	61	700	f009	0.9987720016373312	matched
701	r000002496	7850	11669	171	701	f029	0.9997381513485205	matched
702	r000002502	0	13997	421	702	f049	1.0	matched
703	r000002505	0	4754	61	703	f007	1.0	matched
704	r000002508	0	1639	61	704	f017	0.9993898718730934	matched
705	r000002509	0	11628	171	705	megabase_171	1.0	matched
706	r000002512	0	13517	171	706	megabase_171	1.0	matched
707	r000002521	0	13565	421	707	f053	1.0	matched
708	r000002528	0	12501	171	708	megabase_171	1.0	matched
709	r000002529	2447	16170	171	709	f036	1.0	matched
710	r000002533	0	6823	171	710	f033	0.9998534369045874	matched
711	r000002541	0	2970	61	711	f014	0.9993270524899058	matched
712	r000002542	1486	11608	421	712	f049	1.0	matched
713	r000002545	0	11094	171	713	megabase_171	1.0	matched
714	r000002548	0	15894	171	714	megabase_171	1.0	matched
715	r000002551	2574	5994	171	715	f023	1.0	matched
716	r000002553	4391	15021	61	716	f017	1.0	matched
717	r000002555	0	16457	171	717	f031	1.0	matched
718	r000002558	0	13081	171	718	megabase_171	1.0	matched
719	r000002563	0	15879	421	719	f051	1.0	matched
720	r000002567	0	7447	61	720	f016	0.9998657177386867	matched
721	r000002568	0	15875	171	721	megabase_171	1.0	matched
722	r000002572	1	14154	171	722	megabase_171	0.9998587071706111	matched
723	r000002575	0	11302	421	723	f051	1.0	matched
724	r000002576	8544	18878	61	724	f016	0.9999032320495452	matched
725	r000002578	0	10642	171	725	megabase_171	1.0	matched
726	r000002581	0	11497	171	726	f036	0.9997390623640949	matched
727	r000002582	0	14152	171	727	megabase_171	1.0	matched
728	r000002596	4828	11597	421	728	f043	1.0	matched
729	r000002599	1481	13438	421	729	f052	1.0	matched
730	r000002601	0	2049	61	730	f016	1.0	matched
731	r000002602	0	11987	421	731	f053	1.0	matched
732	r000002604	0	12574	171	732	megabase_171	1.0	matched
733	r000002605	0	11300	171	733	megabase_171	1.0	matched
734	r000002607	0	15668	171	734	megabase_171	1.0	matched
735	r000002612	1	13213	421	735	f054	0.9999243169605692	matched
736	r000002616	0	11432	421	736	f052	1.0	matched
737	r000002622	0	8545	421	737	f048	1.0	matched
738	r000002623	9655	14534	61	738	f008	0.9997950819672131	matched
739	r000002624	5020	13111	171	739	f026	0.9997528728530829	matched
740	r000002629	0	21766	171	740	megabase_171	1.0	matched
741	r000002631	0	13423	421	741	f052	1.0	matched
742	r000002632	0	15020	171	742	f032	1.0	matched
743	r000002633	0	9534	421	743	f046	0.999790224459828	matched
744	r000002640	0	12737	421	744	f043	1.0	matched
745	r000002641	0	155	61	745	f010	1.0	matched
746	r000002644	15548	17426	171	746	f019	1.0	matched
747	r000002647	0	4198	171	747	f029	1.0	matched
748	r000002649	0	15347	171	748	megabase_171	1.0	matched
749	r000002650	0	20413	421	749	f050	1.0	matched
750	r000002651	14932	16362	171	750	f021	1.0	matched
751	r000002657	438	1668	61	751	f002	0.991869918699187	matched
752	r000002662	10240	14517	171	752	f034	1.0	matched
753	r000002663	0	14109	421	753	f049	1.0	matched
754	r000002664	0	13116	421	754	f048	1.0	matched
755	r000002667	5192	13611	421	755	f040	0.9998812351543943	matched
756	r000002669	0	6656	171	756	f031	1.0	matched
757	r000002670	0	8961	171	757	f028	1.0	matched
758	r000002679	0	17241	171	758	f033	1.0	matched
759	r000002683	0	11003	171	759	megabase_171	1.0	matched
760	r000002686	0	14515	171	760	megabase_171	1.0	matched
761	r000002693	0	15073	421	761	f047	1.0	matched
762	r000002707	0	11448	421	762	f051	1.0	matched
763	r000002711	0	16767	171	763	megabase_171	1.0	matched
764	r000002712	2106	11862	421	764	f044	0.9998974989749897	matched
765	r000002719	0	19491	171	765	megabase_171	1.0	matched
766	r000002723	0	13896	421	766	f050	1.0	matched
767	r000002724	8289	11710	171	767	f022	0.9997076878105817	matched
768	r000002730	776	9198	421	768	f037	0.9997625267157445	matched
769	r000002733	0	16927	171	769	megabase_171	1.0	matched
770	r000002734	3433	12342	171	770	megabase_171	1.0	matched
771	r000002737	0	14033	171	771	megabase_171	1.0	matched
772	r000002738	0	7689	171	772	f027	1.0	matched
773	r000002744	0	9672	171	773	megabase_171	1.0	matched
774	r000002752	0	10936	421	774	f054	1.0	matched
775	r000002756	7084	15085	171	775	megabase_171	1.0	matched
776	r000002759	0	15971	171	776	megabase_171	1.0	matched
777	r000002764	939	9359	421	777	f041	1.0	matched
778	r000002770	0	2259	421	778	f050	1.0	matched
779	r000002774	979	13773	421	779	f048	1.0	matched
780	r000002779	10239	11341	171	780	f025	0.9936479128856625	matched
781	r000002780	11731	12672	421	781	f048	1.0	matched
782	r000002788	0	15139	171	782	megabase_171	1.0	matched
783	r000002790	0	6795	421	783	f046	0.9995584988962473	matched
784	r000002791	0	12623	171	784	megabase_171	1.0	matched
785	r000002792	0	13094	421	785	f054	1.0	matched
786	r000002797	0	11482	171	786	f036	1.0	matched
787	r000002798	0	14259	171	787	megabase_171	1.0	matched
788	r000002800	5830	7050	61	788	f006	1.0	matched
789	r000002802	0	13508	171	789	megabase_171	1.0	matched
790	r000002805	0	4514	421	790	f044	0.9997784669915818	matched
791	r000002813	0	14705	171	791	megabase_171	1.0	matched
792	r000002820	0	11695	171	792	megabase_171	1.0	matched
793	r000002821	0	15058	421	793	f050	1.0	matched
794	r000002825	0	9100	61	794	f013	1.0	matched
795	r000002827	0	13816	421	795	f052	1.0	matched
796	r000002830	0	13371	171	796	megabase_171	1.0	matched
797	r000002833	0	12211	171	797	megabase_171	1.0	matched
798	r000002845	6666	10086	171	798	f024	1.0	matched
799	r000002847	6550	16662	421	799	f050	1.0	matched
800	r000002848	0	11211	171	800	megabase_171	1.0	matched
801	r000002852	18332	19306	171	801	f036	0.9969199178644764	matched
802	r000002855	7935	11353	61	802	f018	0.9994148624926857	matched
803	r000002857	0	15262	171	803	f034	1.0	matched
804	r000002858	0	9513	171	804	f031	1.0	matched
805	r000002860	3592	14371	171	805	f029	1.0	matched
806	r000002867	11169	16048	61	806	f008	0.9997950819672131	matched
807	r000002869	2189	11009	171	807	f028	1.0	matched
808	r000002871	0	13838	171	808	megabase_171	1.0	matched
809	r000002876	15927	16899	61	809	f002	1.0	matched
810	r000002878	2	18871	171	810	megabase_171	0.9998940172751841	matched
811	r000002887	0	12187	421	811	f044	0.9999179453516042	matched
812	r000002904	0	13216	421	812	f052	1.0	matched
813	r000002906	0	11338	171	813	megabase_171	1.0	matched
814	r000002908	8102	10888	421	814	f042	0.9949748743718593	matched
815	r000002912	0	12985	421	815	f054	1.0	matched
816	r000002914	0	2408	421	816	f043	1.0	matched
817	r000002919	0	17636	421	817	f048	1.0	matched
818	r000002921	0	8607	421	818	f049	1.0	matched
819	r000002923	1	10578	421	819	f048	0.9999054641709207	matched
820	r000002927	0	11695	171	820	megabase_171	1.0	matched
821	r000002928	0	15658	171	821	megabase_171	1.0	matched
822	r000002932	4242	11576	421	822	f049	1.0	matched
823	r000002935	7317	11414	421	823	f046	0.9992677568952892	matched
824	r000002942	0	12673	171	824	megabase_171	1.0	matched
825	r000002943	0	12503	171	825	megabase_171	0.9998400639744103	matched
826	r000002944	0	13346	421	826	f050	1.0	matched
827	r000002945	0	12173	421	827	f045	1.0	matched
828	r000002949	3796	11078	61	828	f017	1.0	matched
829	r000002952	0	13999	421	829	f048	1.0	matched
830	r000002953	5819	10698	61	830	f008	0.9997950819672131	matched
831	r000002956	0	5739	171	831	f027	1.0	matched
832	r000002958	0	13090	171	832	megabase_171	1.0	matched
833	r000002959	0	14404	171	833	megabase_171	1.0	matched
834	r000002963	10073	13500	171	834	f020	0.997957397140356	matched
835	r000002964	0	12049	421	835	f051	1.0	matched
836	r000002965	4182	11716	171	836	f028	1.0	matched
837	r000002969	0	4848	61	837	f010	1.0	matched
838	r000002972	0	11402	171	838	megabase_171	1.0	matched
839	r000002975	523	13351	171	839	f033	1.0	matched
840	r000002982	0	905	61	840	f015	1.0	matched
841	r000002987	11745	20018	421	841	f038	1.0	matched
842	r000002989	0	2318	171	842	f029	1.0	matched
843	r000002990	0	6101	171	843	f025	1.0	matched
844	r000002994	1002	14682	171	844	f027	1.0	matched
845	r000002995	15840	17313	171	845	f023	1.0	matched
846	r000002996	0	10444	171	846	f035	1.0	matched
847	r000002998	0	8953	421	847	f043	1.0	matched
848	r000003004	0	15330	171	848	megabase_171	1.0	matched
849	r000003008	11839	16808	61	849	f016	0.999798752264037	matched
850	r000003011	0	11038	171	850	megabase_171	1.0	matched
851	r000003015	0	14931	171	851	megabase_171	1.0	matched
852	r000003016	0	14190	171	852	megabase_171	1.0	matched
853	r000003018	0	12958	171	853	megabase_171	1.0	matched
854	r000003021	0	8143	421	854	f050	1.0	matched
855	r000003022	6814	11012	61	855	f017	1.0	matched
856	r000003023	0	15798	171	856	megabase_171	1.0	matched
857	r000003029	4567	7988	171	857	f022	0.9997076878105817	matched
858	r000003031	0	10564	171	858	megabase_171	1.0	matched
859	r000003039	0	1485	171	859	f025	1.0	matched
860	r000003040	0	14607	171	860	f036	1.0	matched
861	r000003042	0	17303	421	861	f052	1.0	matched
862	r000003046	0	20594	171	862	megabase_171	1.0	matched
863	r000003049	0	16213	171	863	megabase_171	1.0	matched
864	r000003050	0	14190	171	864	megabase_171	1.0	matched
865	r000003051	0	19566	171	865	megabase_171	1.0	matched
866	r000003053	0	11125	421	866	f051	1.0	matched
867	r000003056	0	11772	171	867	f036	1.0	matched
868	r000003061	11061	12281	61	868	f001	1.0	matched
869	r000003072	0	14989	171	869	megabase_171	1.0	matched
870	r000003074	0	9398	171	870	f035	1.0	matched
871	r000003086	5	15913	171	871	megabase_171	0.9996857914912336	matched
872	r000003088	0	16453	421	872	f054	1.0	matched
873	r000003089	0	963	61	873	f015	1.0	matched
874	r000003090	0	14604	171	874	megabase_171	1.0	matched
875	r000003093	10100	10884	171	875	f035	1.0	matched
876	r000003097	0	14800	171	876	megabase_171	1.0	matched
877	r000003101	0	11789	171	877	f032	1.0	matched
878	r000003102	8914	18811	171	878	f033	1.0	matched
879	r000003106	0	9246	171	879	f027	1.0	matched
880	r000003107	0	19240	421	880	f053	1.0	matched
881	r000003108	6667	11548	61	881	f012	0.9997951239500102	matched
882	r000003110	0	15283	421	882	f043	1.0	matched
883	r000003112	0	10973	171	883	megabase_171	1.0	matched
884	r000003120	0	10931	421	884	f047	1.0	matched
885	r000003123	0	13109	171	885	megabase_171	1.0	matched
886	r000003125	11524	16971	421	886	f038	1.0	matched
887	r000003130	0	11200	171	887	megabase_171	1.0	matched
888	r000003133	0	15657	171	888	megabase_171	1.0	matched
889	r000003135	0	11576	171	889	megabase_171	1.0	matched
890	r000003141	8823	12118	171	890	f028	1.0	matched
891	r000003143	0	13788	171	891	megabase_171	1.0	matched
892	r000003144	0	12939	171	892	f032	1.0	matched
893	r000003146	8090	12337	171	893	f027	1.0	matched
894	r000003151	0	13469	171	894	megabase_171	1.0	matched
895	r000003152	0	16100	171	895	megabase_171	1.0	matched
896	r000003153	0	13186	171	896	megabase_171	1.0	matched
897	r000003154	0	16767	171	897	megabase_171	1.0	matched
898	r000003161	5668	9095	171	898	f020	0.997957397140356	matched
899	r000003164	0	13604	171	899	megabase_171	0.9999264976111724	matched
900	r000003174	0	11485	171	900	megabase_171	1.0	matched
901	r000003175	0	16783	171	901	megabase_171	1.0	matched
902	r000003176	0	16843	171	902	megabase_171	1.0	matched
903	r000003178	0	16005	421	903	f054	1.0	matched
904	r000003181	0	11369	171	904	megabase_171	1.0	matched
905	r000003188	0	4542	421	905	f046	0.9995596653456627	matched
906	r000003190	799	5680	61	906	f012	0.9997951239500102	matched
907	r000003191	0	11706	421	907	f050	1.0	matched
908	r000003192	0	16937	421	908	f054	1.0	matched
909	r000003194	13802	18702	421	909	f048	0.9997959600081616	matched
910	r000003195	0	15882	421	910	f049	1.0	matched
911	r000003196	0	10051	421	911	f051	1.0	matched
912	r000003201	5038	6265	61	912	f004	0.9942950285248574	matched
913	r000003202	0	11659	171	913	megabase_171	0.9997427542445549	matched
914	r000003204	0	12273	171	914	megabase_171	1.0	matched
915	r000003215	0	5102	171	915	f035	1.0	matched
916	r000003220	0	1440	61	916	f012	0.9993055555555556	matched
917	r000003222	0	10790	171	917	megabase_171	1.0	matched
918	r000003224	0	11519	421	918	f048	1.0	matched
919	r000003225	0	12161	171	919	f032	1.0	matched
920	r000003227	0	13518	171	920	megabase_171	1.0	matched
921	r000003228	0	14043	171	921	megabase_171	1.0	matched
922	r000003234	0	19867	171	922	megabase_171	1.0	matched
923	r000003238	11462	17686	171	923	f031	1.0	matched
924	r000003243	0	12646	421	924	f053	1.0	matched
925	r000003250	13665	16054	171	925	f029	1.0	matched
926	r000003253	0	14826	171	926	megabase_171	1.0	matched
927	r000003264	0	17514	171	927	megabase_171	1.0	matched
928	r000003265	10613	11843	61	928	f002	0.991869918699187	matched
929	r000003272	0	14574	421	929	f053	1.0	matched
930	r000003276	0	12526	171	930	megabase_171	1.0	matched
931	r000003280	0	10579	171	931	megabase_171	1.0	matched
932	r000003282	1370	6250	61	932	f010	1.0	matched
933	r000003283	0	14103	421	933	f049	1.0	matched
934	r000003286	3934	7354	171	934	f019	1.0	matched
935	r000003292	0	15857	421	935	f043	1.0	matched
936	r000003300	1	13076	171	936	megabase_171	0.9999235240134597	matched
937	r000003306	0	10315	421	937	f046	1.0	matched
938	r000003308	0	8453	61	938	f018	1.0	matched
939	r000003309	1	14787	171	939	megabase_171	0.9999323730303645	matched
940	r000003310	0	20507	171	940	megabase_171	1.0	matched
941	r000003314	0	13989	171	941	f034	1.0	matched
942	r000003315	0	16024	171	942	megabase_171	1.0	matched
943	r000003318	0	7870	171	943	f032	1.0	matched
944	r000003320	0	14336	421	944	f053	1.0	matched
945	r000003324	0	13722	421	945	f050	1.0	matched
946	r000003331	0	3147	171	946	f026	1.0	matched
947	r000003333	0	11620	171	947	megabase_171	1.0	matched
948	r000003334	0	7498	421	948	f052	1.0	matched
949	r000003338	0	6188	61	949	f016	0.9998383968972204	matched
950	r000003341	8814	12185	171	950	f025	1.0	matched
951	r000003345	9877	12997	421	951	f054	0.99967958987504	matched
952	r000003350	0	12160	421	952	f052	1.0	matched
953	r000003353	4954	8374	171	953	f023	1.0	matched
954	r000003356	0	14073	421	954	f049	1.0	matched
955	r000003365	0	8297	171	955	megabase_171	1.0	matched
956	r000003367	0	13095	171	956	megabase_171	1.0	matched
957	r000003368	0	5964	421	957	f038	1.0	matched
958	r000003370	9247	13062	421	958	f046	0.999213630406291	matched
959	r000003373	1237	13052	171	959	f034	1.0	matched
960	r000003374	6680	13410	171	960	f028	1.0	matched
961	r000003376	7969	12097	171	961	f025	0.9983042635658915	matched
962	r000003377	0	8734	171	962	f033	1.0	matched
963	r000003387	0	16811	171	963	megabase_171	1.0	matched
964	r000003388	0	9897	421	964	f046	0.9996968778417702	matched
965	r000003389	13916	15138	61	965	f003	0.9983633387888707	matched
966	r000003391	8343	16494	61	966	f017	0.9998773156667894	matched
967	r000003394	0	18922	421	967	f050	1.0	matched
968	r000003395	0	14832	171	968	megabase_171	1.0	matched
969	r000003404	0	14230	421	969	f046	1.0	matched
970	r000003405	0	13570	421	970	f046	1.0	matched
971	r000003408	0	12106	171	971	f033	1.0	matched
972	r000003409	0	15213	171	972	megabase_171	1.0	matched
973	r000003415	0	15163	171	973	megabase_171	1.0	matched
974	r000003417	0	14402	421	974	f052	1.0	matched
975	r000003418	0	21636	171	975	megabase_171	1.0	matched
976	r000003420	9654	12335	421	976	f046	0.9988810145468109	matched
977	r000003422	0	13841	171	977	megabase_171	1.0	matched
978	r000003425	3299	14572	421	978	f049	1.0	matched
979	r000003426	0	17053	171	979	megabase_171	0.9999413627301513	matched
980	r000003428	9228	10475	61	980	f018	0.9983961507618284	matched
981	r000003429	0	15245	171	981	megabase_171	1.0	matched
982	r000003430	7908	11335	171	982	f020	0.997957397140356	matched
983	r000003438	0	21358	171	983	megabase_171	1.0	matched
984	r000003441	0	17498	171	984	megabase_171	1.0	matched
985	r000003442	4136	5357	61	985	f005	0.9991809991809992	matched
986	r000003443	0	12534	171	986	megabase_171	0.9998404594767071	matched
987	r000003446	0	12832	421	987	f049	1.0	matched
988	r000003448	0	13686	171	988	megabase_171	1.0	matched
989	r000003449	0	3531	421	989	f045	1.0	matched
990	r000003452	9692	15370	421	990	f049	1.0	matched
