family_id	monomer_id	monomer_length_bp	consensus_md5	gc_fraction	support_read_count	support_span_bp	mean_identity	low_complexity_flag	confidence	warning
TXF000176	TXM000176	190	d818a1dd27f8c593c2b12fae87282572	0.3526	14	7568	0.9214	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000177	TXM000177	82	b64a0d5f5d7f815706d4c069acad3ef4	0.4390	14	5683	0.8983	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000062-TXF000177;possible_higher_order_or_partial:TXF000177-TXF001769
TXF000178	TXM000178	56	caaef7d95ebdc34cd299e5a862741f6d	0.4464	14	3866	0.8528	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000021-TXF000178;possible_higher_order_or_partial:TXF000084-TXF000178;possible_higher_order_or_partial:TXF000178-TXF000269;possible_higher_order_or_partial:TXF000178-TXF000328;possible_higher_order_or_partial:TXF000178-TXF000352;possible_higher_order_or_partial:TXF000178-TXF001157;possible_higher_order_or_partial:TXF000178-TXF001609
TXF000179	TXM000179	117	6e9adadc2dfc4133adc04b4a097833c7	0.4017	14	3316	0.9113	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000180	TXM000180	82	2a5b58d55f63227d387f9b3916670bc3	0.4878	14	3313	0.8388	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000125-TXF000180;possible_higher_order_or_partial:TXF000180-TXF001221
TXF000181	TXM000181	82	225a6b6ac9b1530a60cf88621bee43d3	0.2927	14	3262	0.8629	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000182	TXM000182	31	c88983947bf2ad672ee2070189d708be	0.6452	14	2900	0.8813	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000183	TXM000183	49	99f8fe89b20c6c53698b0dea05e9f1d2	0.5102	14	2725	0.8054	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000184	TXM000184	55	ecfb99c7c115fa6f05a651aaaad92e26	0.3273	14	2466	0.8104	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000185	TXM000185	72	d0299c966267b88775dab107c6acd720	0.3194	14	2388	0.9724	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000186	TXM000186	48	c2158d52747b72ea7e6a4b45db669f5b	0.4167	14	1434	0.8479	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000187	TXM000187	46	486dcafc34c4896762274845c9f1306a	0.3478	14	1434	0.8270	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000188	TXM000188	42	48c5b21ce68a928e4077f6260b7f3b5b	0.5714	14	1426	0.9131	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000189	TXM000189	30	534f19e86f380e616a382df1333c4ae3	0.4667	14	1416	0.8967	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000190	TXM000190	943	779e8901ae7bced08cadd68da66da0de	0.5111	13	47233	0.9661	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000013-TXF000190;possible_higher_order_or_partial:TXF000017-TXF000190;possible_higher_order_or_partial:TXF000022-TXF000190;possible_higher_order_or_partial:TXF000026-TXF000190;possible_higher_order_or_partial:TXF000028-TXF000190;possible_higher_order_or_partial:TXF000035-TXF000190;possible_higher_order_or_partial:TXF000036-TXF000190;possible_higher_order_or_partial:TXF000058-TXF000190;possible_higher_order_or_partial:TXF000102-TXF000190;possible_higher_order_or_partial:TXF000173-TXF000190;possible_higher_order_or_partial:TXF000190-TXF000201;possible_higher_order_or_partial:TXF000190-TXF000434;possible_higher_order_or_partial:TXF000190-TXF000476;possible_higher_order_or_partial:TXF000190-TXF000908;possible_higher_order_or_partial:TXF000190-TXF001136;possible_higher_order_or_partial:TXF000190-TXF001621
TXF000191	TXM000191	243	493cba24d24ec599f34e63357668eaf3	0.3951	13	32816	0.8720	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000192	TXM000192	422	d0b5e84684413216e02c8841949486ab	0.2062	13	13729	0.9657	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000192-TXF001463
TXF000193	TXM000193	293	8bdfe85285b1b60f4e9de12356f8e437	0.3106	13	9342	0.9001	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000029-TXF000193;possible_higher_order_or_partial:TXF000193-TXF001381;possible_higher_order_or_partial:TXF000193-TXF001759
TXF000194	TXM000194	328	244d1b304f89196cdac075ca2efc5d8a	0.2500	13	8724	0.8941	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000195	TXM000195	50	1f048209b329c5a583c9c09a015bbaba	0.3400	13	5709	0.8916	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000196	TXM000196	84	76949eb177248b511bd0d879e8e0072d	0.4643	13	5554	0.9495	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000197	TXM000197	47	264973cb006555faada161a7613bf13c	0.2766	13	5382	0.8500	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000198	TXM000198	197	f67958b3eb7188f2e2c4e516c662bae9	0.3249	13	5266	0.8175	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000199	TXM000199	187	b1507be56d766614f17b943158f7b81c	0.3690	13	5074	0.8601	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000200	TXM000200	32	9fc5e49e876987ac948f4228134d8d0a	0.3438	13	3664	0.8618	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000200-TXF001661
TXF000201	TXM000201	116	44bc6d35a1d40ad5cd541123c1665387	0.5690	13	3502	0.8210	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000013-TXF000201;possible_higher_order_or_partial:TXF000017-TXF000201;possible_higher_order_or_partial:TXF000022-TXF000201;possible_higher_order_or_partial:TXF000036-TXF000201;possible_higher_order_or_partial:TXF000058-TXF000201;possible_higher_order_or_partial:TXF000102-TXF000201;possible_higher_order_or_partial:TXF000108-TXF000201;possible_higher_order_or_partial:TXF000173-TXF000201;possible_higher_order_or_partial:TXF000190-TXF000201;possible_higher_order_or_partial:TXF000201-TXF000217;possible_higher_order_or_partial:TXF000201-TXF000434;possible_higher_order_or_partial:TXF000201-TXF000476;possible_higher_order_or_partial:TXF000201-TXF000612;possible_higher_order_or_partial:TXF000201-TXF001136;possible_higher_order_or_partial:TXF000201-TXF001621;possible_higher_order_or_partial:TXF000201-TXF001793
TXF000202	TXM000202	119	15042c60e3c39cb66c8218ad66a73471	0.3866	13	3158	0.9901	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000203	TXM000203	114	ccb1bdc2813db3f73770332774a0774c	0.3158	13	3082	0.9819	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000204	TXM000204	99	9f479301bfafb4d0e71a9c36708d758e	0.3333	13	2977	0.9069	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000205	TXM000205	30	de3467037b7d6e23ffa56c5059da058e	0.6667	13	2934	0.8033	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000206	TXM000206	66	cdb475eb8e07c23527a55a43ae637684	0.5455	13	2824	0.8592	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000207	TXM000207	90	69911cc30f00a339897996fe4afc5121	0.4111	13	2392	0.8572	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000208	TXM000208	60	0dd26c99b202a928f1aae3a76f277d1f	0.5500	13	2045	0.8638	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000209	TXM000209	47	250917512332628788b12b9e63d398e2	0.2979	13	1875	0.9858	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000210	TXM000210	45	225582cd27d93dd3a831af746e653e3f	0.6000	13	1860	0.8593	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000211	TXM000211	61	76a8a13e4deb34334df7dea0afab9390	0.3443	13	1723	0.9439	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000212	TXM000212	42	9ef28073097eeaaacf781bfdf14424be	0.3571	13	1368	0.8595	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000213	TXM000213	32	ff2c44a11eaf8c8954acc2b3b2de42c4	0.5625	13	1356	0.9570	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000214	TXM000214	50	1b82b4349d67f682df8868258832455c	0.3600	13	1340	0.9957	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000215	TXM000215	44	a61fb7ed78f47c16ae49142eb91a44c7	0.3864	13	1326	0.8621	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000216	TXM000216	34	df650e111dd3e9ccfc09ef08eae4a41b	0.2059	13	1300	0.8452	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000217	TXM000217	733	dd3b66203be4a90ce196c2cf803c91f9	0.5075	12	19212	0.9593	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000013-TXF000217;possible_higher_order_or_partial:TXF000022-TXF000217;possible_higher_order_or_partial:TXF000026-TXF000217;possible_higher_order_or_partial:TXF000058-TXF000217;possible_higher_order_or_partial:TXF000102-TXF000217;possible_higher_order_or_partial:TXF000173-TXF000217;possible_higher_order_or_partial:TXF000201-TXF000217;possible_higher_order_or_partial:TXF000217-TXF000476;possible_higher_order_or_partial:TXF000217-TXF001136;possible_higher_order_or_partial:TXF000217-TXF001621
TXF000218	TXM000218	178	6dff94081ec6cb3da2cb567e138d6f46	0.3820	12	17442	0.9010	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000018-TXF000218;possible_higher_order_or_partial:TXF000019-TXF000218;possible_higher_order_or_partial:TXF000023-TXF000218;possible_higher_order_or_partial:TXF000038-TXF000218;possible_higher_order_or_partial:TXF000047-TXF000218;possible_higher_order_or_partial:TXF000049-TXF000218;possible_higher_order_or_partial:TXF000069-TXF000218;possible_higher_order_or_partial:TXF000075-TXF000218;possible_higher_order_or_partial:TXF000080-TXF000218;possible_higher_order_or_partial:TXF000081-TXF000218;possible_higher_order_or_partial:TXF000138-TXF000218;possible_higher_order_or_partial:TXF000218-TXF000318;possible_higher_order_or_partial:TXF000218-TXF000402;possible_higher_order_or_partial:TXF000218-TXF000406;possible_higher_order_or_partial:TXF000218-TXF000565;possible_higher_order_or_partial:TXF000218-TXF000572;possible_higher_order_or_partial:TXF000218-TXF001517;possible_higher_order_or_partial:TXF000218-TXF001546;possible_higher_order_or_partial:TXF000218-TXF001550;possible_higher_order_or_partial:TXF000218-TXF001551;possible_higher_order_or_partial:TXF000218-TXF001553
TXF000219	TXM000219	420	70190c7b04b2ceb918cc7761f4d5ffc4	0.2762	12	15312	0.9074	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000220	TXM000220	178	35390603f70802aee35477824b39f5ed	0.5730	12	12067	0.8262	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000017-TXF000220;possible_higher_order_or_partial:TXF000022-TXF000220;possible_higher_order_or_partial:TXF000135-TXF000220;possible_higher_order_or_partial:TXF000157-TXF000220;possible_higher_order_or_partial:TXF000220-TXF000223
TXF000221	TXM000221	401	882b49d6d1689fc7312aa696f8e60586	0.2519	12	10253	0.8634	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000222	TXM000222	325	e6d0b05138400f04627e185888a9f4ca	0.3200	12	10072	0.8574	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000057-TXF000222
TXF000223	TXM000223	178	98cdb04df11602ec4c025231fea32c1c	0.5787	12	9421	0.8768	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000022-TXF000223;possible_higher_order_or_partial:TXF000135-TXF000223;possible_higher_order_or_partial:TXF000220-TXF000223
TXF000224	TXM000224	81	cad9a808d52e11437994ea80d37f3f63	0.3827	12	7564	0.8075	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000074-TXF000224
TXF000225	TXM000225	147	1461711d20ebb188c09d3866ca2d2894	0.2585	12	6748	0.9728	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000226	TXM000226	235	e78f7a19a8ca6a81aeff7cc3f16881ce	0.3149	12	6154	0.8505	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000227	TXM000227	97	fe365fbde273bc3aebe8ac201c09c0a3	0.4845	12	6021	0.8367	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000124-TXF000227;possible_higher_order_or_partial:TXF000227-TXF001215
TXF000228	TXM000228	182	59db1cb736bda093cbeaac830f85241d	0.4231	12	5305	0.9770	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000229	TXM000229	177	48f77d39fee9c207ee3ccd94b8e6941d	0.4407	12	4888	0.8212	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000230	TXM000230	158	5e863069be58eead615664632a5eab5f	0.3165	12	4797	0.8885	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000158-TXF000230;possible_higher_order_or_partial:TXF000230-TXF000333
TXF000231	TXM000231	89	b8215b6d1d06a1aeb34fe8aa73dae8d3	0.3820	12	4183	0.8986	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000232	TXM000232	156	7da0fa03ba725f18c7673015a98ab8f5	0.5769	12	4053	0.8794	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000035-TXF000232;possible_higher_order_or_partial:TXF000173-TXF000232
TXF000233	TXM000233	124	5d13d5ab5723be9ee3ce9f548051df66	0.5726	12	4005	0.8069	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000234	TXM000234	87	4a57342c48551bdb432f9bc33ec666df	0.4138	12	3267	0.8797	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000235	TXM000235	82	250b0b159ef39c4edbca641e2dc40683	0.4512	12	3109	0.8333	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000236	TXM000236	123	01dadd7c0f3864f8ff9bdc6faa6e1d47	0.4146	12	3008	0.9511	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000237	TXM000237	124	8aad8951e8b0ce0af820b93cc3ff88f8	0.3548	12	2992	0.9498	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000238	TXM000238	46	09034e5b71fcee4111e3252edb216f7c	0.3696	12	2970	0.8447	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000239	TXM000239	119	98448cb35039059d36b7188b6c815c1f	0.3361	12	2936	0.9503	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000240	TXM000240	75	7f42ef82b85be8d973dee3db53600c81	0.5467	12	2718	0.8456	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000241	TXM000241	63	98fc2c072a0f601a45eb5eaafc19a543	0.4444	12	2582	0.8230	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000242	TXM000242	36	f7e093532209511a53c409aed11e2985	0.5556	12	2158	0.8706	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000243	TXM000243	87	e20a7fb9ced048dfedf7243513e9aa7a	0.3333	12	2137	0.9727	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000244	TXM000244	65	10b76f5548d4c788a7cb0355f7d44892	0.3846	12	2088	0.8949	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000245	TXM000245	43	f93a48c5a3be49b94cf4c6167276be3a	0.4419	12	2006	0.8777	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000246	TXM000246	75	66d70ee1282fb3f25418cb2a852a39a1	0.4267	12	1922	0.8750	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000247	TXM000247	30	a21c4ec865da2ee664a227058f9e242c	0.6333	12	1885	0.8014	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000248	TXM000248	74	c0f5224e7fca9f5fa6c5a5e2028c9b04	0.4054	12	1813	0.9211	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000249	TXM000249	49	c4347dfe81b95e5a39ea73bc8c4ddcc0	0.4898	12	1600	0.8006	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000250	TXM000250	65	ad79cdd3b9cdc61ec2cda957df2aa8c7	0.3385	12	1587	0.9368	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000251	TXM000251	48	90ac40b22b3f3103ae0e4442e81828d0	0.5417	12	1467	0.9250	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000252	TXM000252	36	693e26a6d0a0a7aabf6d302f3742cb42	0.6111	12	1403	0.8237	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000098-TXF000252;possible_higher_order_or_partial:TXF000129-TXF000252;possible_higher_order_or_partial:TXF000252-TXF002087
TXF000253	TXM000253	53	97d3564843a0c077b3a37592025d30c9	0.3208	12	1397	0.9346	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000254	TXM000254	52	7999f5c150d7bdcf629f66664ae5aa35	0.4231	12	1333	0.8856	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000255	TXM000255	36	ebfcd05379194aac20a0e21eee7133d1	0.4722	12	1321	0.8623	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000256	TXM000256	53	395bc7e5217e45cbfe5797617360df43	0.3019	12	1273	0.9892	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000257	TXM000257	32	6d7fd215bf30ee5e4fe37aa2f88ab374	0.3438	12	1248	0.8056	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000258	TXM000258	48	d6af3995119a552d8e8cf16d286cf6fc	0.3125	12	1206	0.9622	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000259	TXM000259	30	5035fdfc66cd75f97a1e9d2f4790dc5e	0.5667	12	1201	0.8847	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000260	TXM000260	420	2994d3c37e61767a3ce21ef093c6f717	0.3833	11	29895	0.9877	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000261	TXM000261	492	da99f121ea571b3570d50ea9854e97d5	0.3537	11	25923	0.7970	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000144-TXF000261;possible_higher_order_or_partial:TXF000261-TXF000564;possible_higher_order_or_partial:TXF000261-TXF001266
TXF000262	TXM000262	823	42c4dd29d152a3b9f755606abb103c79	0.3524	11	23723	0.8729	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000144-TXF000262;possible_higher_order_or_partial:TXF000262-TXF001266
TXF000263	TXM000263	492	ae275991473a228ea62c4ac1eef0c05c	0.3679	11	23060	0.7935	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000042-TXF000263;possible_higher_order_or_partial:TXF000144-TXF000263;possible_higher_order_or_partial:TXF000263-TXF000814
TXF000264	TXM000264	613	76d26d6df03ce3f6e93a87d91e954aa6	0.2398	11	13619	0.8516	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000265	TXM000265	455	3bd98c4ebc0b8fc5c1504d9ce1973527	0.3934	11	10105	0.8387	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000266	TXM000266	121	d74fec795edcbad05ceaea1599dc6319	0.4132	11	7064	0.9284	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000267	TXM000267	200	e00226c15c0ac9a19f4835a3ba1f7b26	0.3300	11	6413	0.8881	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000267-TXF000601;possible_higher_order_or_partial:TXF000267-TXF001153
TXF000268	TXM000268	151	e43b22693deed3ed8fbe2fafe9a17770	0.5430	11	5883	0.8554	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000268-TXF000282;possible_higher_order_or_partial:TXF000268-TXF000495
TXF000269	TXM000269	84	aa05daed4bbb6abbfebb63cbf029307b	0.4643	11	5707	0.8679	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000021-TXF000269;possible_higher_order_or_partial:TXF000178-TXF000269;possible_higher_order_or_partial:TXF000269-TXF000328;possible_higher_order_or_partial:TXF000269-TXF000352;possible_higher_order_or_partial:TXF000269-TXF000855;possible_higher_order_or_partial:TXF000269-TXF001609;possible_higher_order_or_partial:TXF000269-TXF001894
TXF000270	TXM000270	81	f378b88f495c571fa2d01c4e27fa425c	0.3704	11	5648	0.8610	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000271	TXM000271	194	970127b370ad4b8433402b880a2a0cab	0.3608	11	4395	0.9168	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000272	TXM000272	162	2d3d6e5e9f8fe6be0b0aff9adc46a04d	0.2716	11	3780	0.8395	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000273	TXM000273	85	3f6f8a9500388002451f28cb7e18ba52	0.3294	11	3756	0.9519	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000274	TXM000274	132	6ad06a2eb60c60ccc222c6e70ec23b08	0.1439	11	3250	0.8847	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000275	TXM000275	47	98a2105622f838cd70a8fde9136eb263	0.2553	11	3223	0.8912	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000276	TXM000276	91	64c3161ce89f7e8b0b9212422b442bbb	0.3626	11	3205	0.8585	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000277	TXM000277	141	121389d4fe3e2fcd91bb0a863badbf07	0.3475	11	3101	0.9284	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000278	TXM000278	133	7cdcb4f5693879b9eab203fd0dfaa79b	0.1654	11	3085	0.9656	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000279	TXM000279	123	1b6bda64612f58944f23f67d13d7f353	0.6016	11	3072	0.7882	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000173-TXF000279;possible_higher_order_or_partial:TXF000279-TXF001621
TXF000280	TXM000280	127	4b625836e6b0df51cd1aa39ae814cb50	0.4252	11	2904	0.8111	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000281	TXM000281	87	2e5ac1d6b5fb54c48e84b1717a481858	0.2644	11	2880	0.8827	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000282	TXM000282	81	6648a416003740a7662638ac834793ca	0.5432	11	2780	0.8920	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000268-TXF000282;likely_redundant:TXF000282-TXF000329
TXF000283	TXM000283	45	2827f85e096c5d9cb9826e61752c19ef	0.3778	11	2684	0.9233	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000284	TXM000284	112	8198a1984ad91dc671f689ef12bfc77a	0.1875	11	2612	0.8915	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000285	TXM000285	75	1f27db4282e84b77c865313eb41ce65c	0.4000	11	2429	0.9085	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
