"seqID","arrayID","start","end","strand","score","eval","width","class","score_template"
"CP068268_39050443_39150442",7,86072,86242,"-",15.2046783625731,4.4e-17,171,"171_1",-1
"CP068268_39050443_39150442",7,86243,86414,"-",11.6959064327485,5.8e-23,172,"171_1",-1
"CP068268_39050443_39150442",7,86415,86586,"-",16.374269005848,-1,172,"171_1",-1
"CP068268_39050443_39150442",7,86587,86757,"-",18.1286549707602,-1,171,"171_1",-1
"CP068268_39050443_39150442",7,86758,86927,"-",19.2982456140351,-1,170,"171_1",-1
"CP068268_39050443_39150442",7,86928,87099,"-",14.0350877192982,-1,172,"171_1",-1
"CP068268_39050443_39150442",7,87100,87281,"-",14.6198830409357,1.9e-23,182,"171_1",-1
"CP068268_39050443_39150442",7,87282,87476,"-",30.9941520467836,4.3e-18,195,"171_1",-1
"CP068268_39050443_39150442",7,87477,87647,"-",15.2046783625731,4e-19,171,"171_1",-1
"CP068268_39050443_39150442",7,87648,87819,"-",13.4502923976608,2.4e-21,172,"171_1",-1
"CP068268_39050443_39150442",7,87820,87989,"-",11.6959064327485,4e-23,170,"171_1",-1
"CP068268_39050443_39150442",7,87990,88160,"-",14.0350877192982,5.5e-19,171,"171_1",-1
"CP068268_39050443_39150442",7,88161,88332,"-",17.5438596491228,2.2e-18,172,"171_1",-1
"CP068268_39050443_39150442",7,88333,88504,"-",16.9590643274854,-1,172,"171_1",-1
"CP068268_39050443_39150442",7,88505,88672,"-",15.7894736842105,-1,168,"171_1",-1
"CP068268_39050443_39150442",7,88673,88844,"-",13.4502923976608,6.8e-21,172,"171_1",-1
"CP068268_39050443_39150442",7,88845,89015,"-",18.7134502923977,-1,171,"171_1",-1
"CP068268_39050443_39150442",7,89016,89187,"-",12.8654970760234,-1,172,"171_1",-1
"CP068268_39050443_39150442",7,89188,89360,"-",20.4678362573099,-1,173,"171_1",-1
"CP068268_39050443_39150442",7,89361,89528,"-",19.2982456140351,-1,168,"171_1",-1
"CP068268_39050443_39150442",7,89529,89699,"-",13.4502923976608,4.6e-23,171,"171_1",-1
"CP068268_39050443_39150442",7,89700,89869,"-",16.9590643274854,1.1e-14,170,"171_1",-1
"CP068268_39050443_39150442",7,89870,90036,"-",17.5438596491228,-1,167,"171_1",-1
"CP068268_39050443_39150442",7,90037,90198,"-",17.5438596491228,-1,162,"171_1",-1
"CP068268_39050443_39150442",7,90199,90370,"-",14.6198830409357,6.5e-23,172,"171_1",-1
"CP068268_39050443_39150442",7,90371,90541,"-",9.94152046783626,1.2e-23,171,"171_1",-1
"CP068268_39050443_39150442",7,90542,90707,"-",14.6198830409357,-1,166,"171_1",-1
"CP068268_39050443_39150442",7,90708,90877,"-",15.2046783625731,-1,170,"171_1",-1
"CP068268_39050443_39150442",7,90878,91060,"-",26.9005847953216,9.8e-16,183,"171_1",-1
"CP068268_39050443_39150442",7,91061,91230,"-",16.374269005848,4.7e-15,170,"171_1",-1
"CP068268_39050443_39150442",7,91231,91403,"-",11.1111111111111,1e-24,173,"171_1",-1
"CP068268_39050443_39150442",7,91404,91576,"-",11.1111111111111,3.9e-24,173,"171_1",-1
"CP068268_39050443_39150442",7,91577,91747,"-",16.374269005848,-1,171,"171_1",-1
"CP068268_39050443_39150442",7,91748,91924,"-",15.2046783625731,-1,177,"171_1",-1
"CP068268_39050443_39150442",7,91925,92095,"-",16.374269005848,-1,171,"171_1",-1
"CP068268_39050443_39150442",7,92096,92264,"-",14.0350877192982,-1,169,"171_1",-1
"CP068268_39050443_39150442",7,92265,92437,"-",12.8654970760234,3e-21,173,"171_1",-1
"CP068268_39050443_39150442",7,92438,92603,"-",13.4502923976608,2.4e-20,166,"171_1",-1
"CP068268_39050443_39150442",7,92604,92777,"-",20.4678362573099,1.4e-15,174,"171_1",-1
"CP068268_39050443_39150442",7,92778,92947,"-",12.8654970760234,-1,170,"171_1",-1
"CP068268_39050443_39150442",7,92948,93119,"-",17.5438596491228,-1,172,"171_1",-1
"CP068268_39050443_39150442",7,93120,93288,"-",14.0350877192982,-1,169,"171_1",-1
"CP068268_39050443_39150442",7,93289,93461,"-",14.6198830409357,2.8e-20,173,"171_1",-1
"CP068268_39050443_39150442",7,93462,93591,"-",34.5029239766082,-1,130,"171_1",-1
"CP068268_39050443_39150442",7,93592,93761,"-",15.7894736842105,-1,170,"171_1",-1
"CP068268_39050443_39150442",7,93762,93931,"-",16.9590643274854,6.6e-18,170,"171_1",-1
"CP068268_39050443_39150442",7,93932,94093,"-",20.4678362573099,8e-15,162,"171_1",-1
"CP068268_39050443_39150442",7,94094,94264,"-",12.8654970760234,3.4e-21,171,"171_1",-1
"CP068268_39050443_39150442",7,94265,94436,"-",18.1286549707602,7.9e-17,172,"171_1",-1
"CP068268_39050443_39150442",7,94437,94608,"-",9.94152046783626,7.1e-25,172,"171_1",-1
"CP068268_39050443_39150442",7,94609,94742,"-",33.3333333333333,-1,134,"171_1",-1
"CP068268_39050443_39150442",7,94743,94914,"-",12.280701754386,-1,172,"171_1",-1
"CP068268_39050443_39150442",7,94915,95086,"-",16.374269005848,1e-19,172,"171_1",-1
"CP068268_39050443_39150442",7,95087,95260,"-",16.374269005848,2.7e-15,174,"171_1",-1
"CP068268_39050443_39150442",7,95261,95432,"-",15.2046783625731,1.5e-20,172,"171_1",-1
"CP068268_39050443_39150442",7,95433,95606,"-",11.6959064327485,-1,174,"171_1",-1
"CP068268_39050443_39150442",7,95607,95775,"-",13.4502923976608,-1,169,"171_1",-1
"CP068268_39050443_39150442",7,95776,95946,"-",18.7134502923977,3.9e-13,171,"171_1",-1
"CP068268_39050443_39150442",7,95947,96080,"-",29.8245614035088,4.5e-12,134,"171_1",-1
"CP068268_39050443_39150442",7,96081,96252,"-",14.6198830409357,8e-20,172,"171_1",-1
"CP068268_39050443_39150442",7,96253,96422,"-",19.2982456140351,6.5e-15,170,"171_1",-1
"CP068268_39050443_39150442",7,96423,96593,"-",14.0350877192982,2.2e-19,171,"171_1",-1
"CP068268_39050443_39150442",7,96594,96764,"-",14.6198830409357,-1,171,"171_1",-1
"CP068268_39050443_39150442",7,96765,96936,"-",14.0350877192982,-1,172,"171_1",-1
"CP068268_39050443_39150442",7,96937,97105,"-",16.374269005848,6.7e-20,169,"171_1",-1
"CP068268_39050443_39150442",7,97106,97275,"-",7.01754385964912,-1,170,"171_1",-1
"CP068268_39050443_39150442",7,97276,97444,"-",23.3918128654971,-1,169,"171_1",-1
"CP068268_39050443_39150442",7,97445,97615,"-",16.9590643274854,1.4e-14,171,"171_1",-1
"CP068268_39050443_39150442",7,97616,97792,"-",19.2982456140351,2.2e-17,177,"171_1",-1
"CP068268_39050443_39150442",7,97793,97964,"-",20.4678362573099,2.4e-15,172,"171_1",-1
"CP068268_39050443_39150442",7,97965,98135,"-",15.7894736842105,4.2e-19,171,"171_1",-1
"CP068268_39050443_39150442",7,98136,98307,"-",18.7134502923977,-1,172,"171_1",-1
"CP068268_39050443_39150442",7,98308,98477,"-",13.4502923976608,-1,170,"171_1",-1
"CP068268_39050443_39150442",7,98478,98649,"-",13.4502923976608,-1,172,"171_1",-1
