prediction_index	read_id	start	end	period	matched_truth_index	truth_family_id	iou	status
483	r000001566	0	6669	171	NA	NA	0.0	unmatched
484	r000001566	6333	16380	171	450	megabase_171	0.6133699633699634	matched
485	r000001569	918	17364	421	451	f049	1.0	matched
486	r000001573	16644	19247	171	452	f020	0.9992322456813819	matched
487	r000001574	0	17431	421	453	f054	1.0	matched
488	r000001575	0	16335	421	454	f051	1.0	matched
489	r000001583	0	15764	171	455	megabase_171	1.0	matched
490	r000001586	0	13099	421	456	f047	1.0	matched
491	r000001589	8050	8263	104	NA	NA	0.0	unmatched
492	r000001597	0	16923	421	457	f052	1.0	matched
493	r000001602	0	15535	171	458	megabase_171	1.0	matched
494	r000001605	0	16843	171	459	megabase_171	1.0	matched
495	r000001614	5543	8971	172	460	f019	1.0	matched
496	r000001620	2195	5600	171	461	f022	0.9994129732902847	matched
497	r000001624	12449	12847	169	462	f019	1.0	matched
498	r000001625	0	12541	171	463	megabase_171	0.9998405485131149	matched
499	r000001629	0	10463	421	464	f043	1.0	matched
500	r000001629	3541	10463	842	NA	NA	0.0	unmatched
501	r000001630	0	11685	421	465	f052	1.0	matched
502	r000001638	0	12178	171	466	megabase_171	0.9997537148017405	matched
503	r000001643	0	11801	171	467	megabase_171	1.0	matched
504	r000001644	0	9771	171	468	f036	1.0	matched
505	r000001646	15546	21215	421	469	f041	1.0	matched
506	r000001650	10791	13326	421	470	f047	0.9996055226824457	matched
507	r000001655	0	12795	171	471	megabase_171	1.0	matched
508	r000001656	6306	14302	421	472	f050	1.0	matched
509	r000001658	0	16403	421	473	f053	0.9999390392587174	matched
510	r000001661	0	19551	171	474	f033	1.0	matched
511	r000001663	0	11695	171	475	megabase_171	1.0	matched
512	r000001665	0	11639	171	476	megabase_171	1.0	matched
513	r000001669	0	10968	171	477	megabase_171	1.0	matched
514	r000001681	0	10997	171	478	megabase_171	1.0	matched
515	r000001682	0	7672	171	479	f035	1.0	matched
516	r000001684	0	11264	421	480	f049	1.0	matched
517	r000001688	4091	11409	421	481	f046	1.0	matched
518	r000001691	0	12509	171	482	megabase_171	1.0	matched
519	r000001692	0	14630	421	483	f045	1.0	matched
520	r000001693	0	5285	171	484	f031	1.0	matched
521	r000001694	0	2855	421	485	f051	1.0	matched
522	r000001695	6083	16792	421	486	f050	1.0	matched
523	r000001700	0	16162	171	487	megabase_171	1.0	matched
524	r000001702	7681	9997	421	488	f048	1.0	matched
525	r000001704	4731	10867	61	489	f015	1.0	matched
526	r000001713	6756	16775	61	490	f016	0.9996008780682498	matched
527	r000001714	0	12596	171	491	megabase_171	1.0	matched
528	r000001716	6424	6814	190	NA	NA	0.0	unmatched
529	r000001720	1	11893	171	492	megabase_171	0.9999159169259229	matched
530	r000001728	903	2133	61	493	f002	0.9902439024390244	matched
531	r000001730	10616	14042	171	494	f023	0.9994165694282381	matched
532	r000001735	3	16719	421	495	f048	0.9998205634308271	matched
533	r000001736	0	13041	171	496	megabase_171	1.0	matched
534	r000001739	0	11854	421	497	f052	1.0	matched
535	r000001740	9168	10388	61	498	f005	1.0	matched
536	r000001744	0	13926	421	499	f049	1.0	matched
537	r000001749	3	14005	421	500	f050	0.999785790789004	matched
538	r000001750	0	11803	171	501	megabase_171	1.0	matched
539	r000001757	0	16223	421	502	f051	1.0	matched
540	r000001764	5298	18964	171	503	f027	1.0	matched
541	r000001768	11061	14482	171	504	f023	1.0	matched
542	r000001771	0	7601	61	505	f015	1.0	matched
543	r000001773	0	10826	171	506	megabase_171	1.0	matched
544	r000001774	9297	10253	475	NA	NA	0.0	unmatched
545	r000001779	0	14366	171	507	f034	1.0	matched
546	r000001780	7909	12468	421	508	f053	0.9510857644220224	matched
547	r000001781	0	12753	421	509	f051	1.0	matched
548	r000001784	2460	13147	171	510	f033	1.0	matched
549	r000001795	0	9816	421	511	f048	1.0	matched
550	r000001796	0	13309	171	512	megabase_171	1.0	matched
551	r000001800	0	11717	171	513	megabase_171	1.0	matched
552	r000001803	0	11051	171	514	megabase_171	1.0	matched
553	r000001809	0	11735	171	515	megabase_171	1.0	matched
554	r000001819	0	12138	421	516	f051	1.0	matched
555	r000001822	0	11112	171	517	megabase_171	0.9999100152973994	matched
556	r000001825	0	13447	171	518	f035	1.0	matched
557	r000001827	2801	7689	61	519	f012	1.0	matched
558	r000001834	1	13152	171	520	megabase_171	0.9999239659367397	matched
559	r000001842	5892	15872	421	521	f050	0.9996994891315236	matched
560	r000001845	2862	4733	933	NA	NA	0.0	unmatched
561	r000001853	0	15168	171	522	megabase_171	1.0	matched
562	r000001859	1	10577	421	523	f050	0.9999054552330529	matched
563	r000001864	0	10422	421	524	f052	1.0	matched
564	r000001866	0	10914	171	525	megabase_171	1.0	matched
565	r000001867	14499	15091	291	NA	NA	0.0	unmatched
566	r000001868	2567	10692	171	526	f034	0.9998769230769231	matched
567	r000001869	0	16417	421	527	f044	1.0	matched
568	r000001875	0	15016	171	528	megabase_171	1.0	matched
569	r000001877	6515	7739	61	529	f005	1.0	matched
570	r000001879	0	13117	171	530	f035	1.0	matched
571	r000001881	0	6568	171	531	f031	1.0	matched
572	r000001882	0	11864	421	532	f051	1.0	matched
573	r000001888	95	907	402	NA	NA	0.0	unmatched
574	r000001889	4563	7982	171	533	f023	1.0	matched
575	r000001891	9768	9982	61	534	f006	1.0	matched
576	r000001898	0	13688	421	535	f044	1.0	matched
577	r000001899	0	13411	171	536	f033	1.0	matched
578	r000001910	0	7897	421	537	f048	1.0	matched
579	r000001912	0	15902	171	538	megabase_171	1.0	matched
580	r000001917	0	13151	171	539	megabase_171	1.0	matched
581	r000001921	0	464	172	540	f020	1.0	matched
582	r000001930	0	7842	421	541	f045	0.9994901860820801	matched
583	r000001932	0	1334	61	542	f011	1.0	matched
584	r000001937	1890	5663	421	NA	NA	0.0	unmatched
585	r000001937	4835	15905	421	543	f050	0.7898679985729575	matched
586	r000001951	0	14161	421	544	f050	1.0	matched
587	r000001952	0	16820	170	545	megabase_171	1.0	matched
588	r000001953	959	4378	171	546	f023	1.0	matched
589	r000001962	0	8324	171	547	f029	1.0	matched
590	r000001965	0	3232	171	548	megabase_171	1.0	matched
591	r000001967	0	12547	171	549	megabase_171	0.9997609561752988	matched
592	r000001969	0	12872	421	550	f051	1.0	matched
593	r000001971	4943	17738	421	551	f053	1.0	matched
594	r000001973	15108	16676	171	552	f024	1.0	matched
595	r000001974	0	17807	171	553	f036	1.0	matched
596	r000001979	9290	13497	421	554	f052	0.9988129154795822	matched
597	r000001980	0	11630	421	555	f054	1.0	matched
598	r000001985	0	13330	171	556	megabase_171	1.0	matched
599	r000001987	0	12463	171	557	megabase_171	1.0	matched
600	r000001988	9427	10963	171	558	f021	1.0	matched
601	r000001989	0	11534	171	559	megabase_171	1.0	matched
602	r000001994	0	2638	421	560	f050	1.0	matched
603	r000001994	0	2638	846	NA	NA	0.0	unmatched
604	r000001996	0	14217	171	561	megabase_171	0.9757051677990529	matched
605	r000001996	13890	14571	170	NA	NA	0.0	unmatched
606	r000002002	1011	9263	61	562	f014	1.0	matched
607	r000002005	0	11202	171	563	megabase_171	1.0	matched
608	r000002008	1575	10006	421	564	f037	1.0	matched
609	r000002010	0	11382	421	565	f049	0.9994731296101159	matched
610	r000002014	0	9573	171	566	megabase_171	0.7825553829804627	matched
611	r000002014	9409	12233	171	NA	NA	0.0	unmatched
612	r000002016	0	10847	171	567	megabase_171	1.0	matched
613	r000002020	0	12605	171	568	f036	1.0	matched
614	r000002023	0	11958	421	569	f054	1.0	matched
615	r000002025	4623	5845	61	570	f003	0.9983646770237122	matched
616	r000002027	0	12791	421	571	f050	0.9995311401109636	matched
617	r000002032	0	2564	171	NA	NA	0.0	unmatched
618	r000002032	2228	14866	171	572	f032	0.8501278084219023	matched
619	r000002035	1	4500	421	573	f039	0.9997777777777778	matched
620	r000002038	0	3788	421	574	f042	0.9994722955145119	matched
621	r000002038	3	3790	842	NA	NA	0.0	unmatched
622	r000002043	9129	11801	171	575	f029	1.0	matched
623	r000002045	0	9052	171	576	f036	0.9996685815289439	matched
624	r000002048	13997	16402	171	577	f035	1.0	matched
625	r000002050	0	1531	171	578	f020	1.0	matched
626	r000002053	0	15020	171	579	megabase_171	0.9998668619358274	matched
627	r000002054	449	12655	61	580	f014	1.0	matched
628	r000002055	0	15897	421	581	f051	0.999811320754717	matched
629	r000002058	2801	4017	61	582	f006	0.9975389663658737	matched
630	r000002065	0	11697	421	583	f047	1.0	matched
631	r000002070	0	7445	421	584	f042	1.0	matched
632	r000002070	0	7445	842	NA	NA	0.0	unmatched
633	r000002071	1	15690	171	585	megabase_171	0.9999362651370299	matched
634	r000002076	0	12916	171	586	megabase_171	0.9997677838842015	matched
635	r000002080	0	18284	171	587	f036	1.0	matched
636	r000002082	0	12753	171	588	megabase_171	1.0	matched
637	r000002087	0	10949	171	589	megabase_171	1.0	matched
638	r000002091	0	4030	421	590	f046	0.9995037220843672	matched
639	r000002091	0	4030	842	NA	NA	0.0	unmatched
640	r000002095	0	6909	171	591	f031	1.0	matched
641	r000002097	0	12450	171	592	megabase_171	1.0	matched
642	r000002106	0	11956	171	593	megabase_171	1.0	matched
643	r000002108	0	12625	171	594	megabase_171	0.9998416092500197	matched
644	r000002111	0	14400	171	595	megabase_171	1.0	matched
645	r000002117	0	14444	171	596	megabase_171	1.0	matched
646	r000002118	0	688	171	NA	NA	0.0	unmatched
647	r000002118	350	10605	171	597	megabase_171	0.966996699669967	matched
648	r000002119	0	10213	421	598	f052	1.0	matched
649	r000002130	0	14500	171	599	megabase_171	1.0	matched
650	r000002131	0	12250	171	600	megabase_171	1.0	matched
651	r000002132	0	11006	421	601	f053	0.9997274956853484	matched
652	r000002138	0	13307	171	602	megabase_171	0.9996243990384616	matched
653	r000002139	0	7330	421	603	f048	1.0	matched
654	r000002144	0	12500	171	604	f035	0.9996001599360256	matched
655	r000002145	4	9078	171	NA	NA	0.0	unmatched
656	r000002145	8749	20344	171	605	megabase_171	0.56994691309477	matched
657	r000002148	0	10734	421	606	f053	1.0	matched
658	r000002149	0	15186	171	607	megabase_171	0.9998683170924414	matched
659	r000002157	5018	7015	995	NA	NA	0.0	unmatched
660	r000002158	0	12789	171	608	megabase_171	1.0	matched
661	r000002159	734	15858	421	609	f047	1.0	matched
662	r000002163	0	12181	171	610	megabase_171	1.0	matched
663	r000002164	3589	7005	171	611	f023	1.0	matched
664	r000002165	11598	19035	421	612	f045	0.9529380126395052	matched
665	r000002167	0	12773	171	613	f033	0.999921709856729	matched
666	r000002169	0	10707	421	614	f047	1.0	matched
667	r000002174	0	17634	171	615	megabase_171	1.0	matched
668	r000002175	0	12075	171	616	megabase_171	1.0	matched
669	r000002180	0	10858	421	617	f052	1.0	matched
670	r000002184	0	11890	421	618	f052	1.0	matched
671	r000002192	0	14617	171	619	megabase_171	1.0	matched
672	r000002194	0	16710	171	620	f035	1.0	matched
673	r000002195	5177	5833	324	NA	NA	0.0	unmatched
674	r000002198	0	12446	421	621	f051	1.0	matched
675	r000002200	0	13294	421	622	f050	1.0	matched
676	r000002202	0	14442	171	623	megabase_171	1.0	matched
677	r000002205	0	12046	171	624	megabase_171	1.0	matched
678	r000002206	13202	14283	171	625	megabase_171	1.0	matched
679	r000002209	0	1485	171	626	f021	1.0	matched
680	r000002210	0	12584	171	627	megabase_171	1.0	matched
681	r000002211	0	1884	171	NA	NA	0.0	unmatched
682	r000002211	1546	3763	171	NA	NA	0.0	unmatched
683	r000002211	3426	10244	171	628	megabase_171	0.6655603279968763	matched
684	r000002212	12439	14664	61	629	f009	1.0	matched
685	r000002213	3	7069	171	630	f029	0.9995756118262837	matched
686	r000002214	0	14972	421	631	f051	1.0	matched
687	r000002220	2	15131	171	632	megabase_171	0.9998678210296742	matched
688	r000002224	0	15029	421	633	f054	1.0	matched
689	r000002231	0	11109	171	634	megabase_171	1.0	matched
690	r000002234	0	14882	421	635	f051	1.0	matched
691	r000002235	0	11405	171	636	f033	1.0	matched
692	r000002237	0	14689	171	637	megabase_171	1.0	matched
693	r000002241	0	18723	421	638	f053	1.0	matched
694	r000002242	1	9545	171	639	megabase_171	0.9998952331063384	matched
695	r000002250	0	12182	171	640	megabase_171	1.0	matched
696	r000002251	0	12558	171	641	megabase_171	1.0	matched
697	r000002261	478	5362	61	642	f009	1.0	matched
698	r000002263	0	15714	171	643	f032	1.0	matched
699	r000002268	0	12976	171	644	f032	1.0	matched
700	r000002286	0	5584	421	645	f044	0.9998209169054442	matched
701	r000002288	0	10495	171	646	megabase_171	1.0	matched
702	r000002290	0	11076	171	647	megabase_171	0.9998194619967503	matched
703	r000002291	0	1458	421	648	f047	1.0	matched
704	r000002299	12927	17133	61	649	f013	1.0	matched
705	r000002300	5224	7147	958	NA	NA	0.0	unmatched
706	r000002303	0	17966	421	650	f050	1.0	matched
707	r000002305	2	16674	171	651	megabase_171	0.9998800527767783	matched
708	r000002310	15591	17449	421	652	f053	1.0	matched
709	r000002313	0	11288	171	653	f034	1.0	matched
710	r000002315	0	11557	421	654	f054	1.0	matched
711	r000002316	0	4869	61	655	f013	1.0	matched
712	r000002317	0	12395	421	656	f051	1.0	matched
713	r000002322	0	11630	421	657	f053	1.0	matched
714	r000002327	0	5312	171	NA	NA	0.0	unmatched
715	r000002327	4975	11765	171	658	f036	0.5771355716107097	matched
716	r000002330	13239	15989	422	659	f052	1.0	matched
717	r000002334	0	4468	421	660	f051	1.0	matched
718	r000002334	0	4468	842	NA	NA	0.0	unmatched
719	r000002337	3	16814	421	661	f054	0.9997621030093969	matched
720	r000002342	9233	14122	61	662	f007	1.0	matched
721	r000002346	0	14516	171	663	f033	1.0	matched
722	r000002353	4102	5332	61	664	f002	0.9967479674796748	matched
723	r000002355	0	11472	61	665	f018	1.0	matched
724	r000002356	1	16203	421	666	f050	0.9996298124383021	matched
725	r000002357	0	14718	171	667	megabase_171	0.9997962094966375	matched
726	r000002365	0	17786	421	668	f051	1.0	matched
727	r000002372	0	10633	421	669	f053	1.0	matched
728	r000002373	0	10460	171	670	megabase_171	1.0	matched
729	r000002379	0	10584	171	671	megabase_171	0.9995278118802531	matched
730	r000002383	2	19274	171	672	megabase_171	0.9998962332676145	matched
731	r000002393	0	14948	421	673	f049	1.0	matched
732	r000002399	0	16587	171	674	megabase_171	1.0	matched
733	r000002400	0	8410	421	675	f048	1.0	matched
734	r000002401	0	14545	171	676	megabase_171	1.0	matched
735	r000002407	0	9693	421	677	f050	0.7460170861232972	matched
736	r000002407	8859	12993	421	NA	NA	0.0	unmatched
737	r000002415	0	14368	421	678	f054	1.0	matched
738	r000002420	0	16370	171	679	megabase_171	1.0	matched
739	r000002423	0	15267	421	680	f050	1.0	matched
740	r000002430	241	1060	405	NA	NA	0.0	unmatched
741	r000002431	0	12682	421	681	f050	1.0	matched
742	r000002432	2	13711	171	682	megabase_171	0.9998541317190577	matched
743	r000002433	0	842	61	683	f007	0.9952718676122931	matched
744	r000002435	0	11241	171	684	f034	1.0	matched
745	r000002448	0	12037	171	685	megabase_171	1.0	matched
746	r000002450	0	15714	421	686	f050	1.0	matched
747	r000002451	0	15476	171	687	megabase_171	1.0	matched
748	r000002452	0	3600	421	688	f052	1.0	matched
749	r000002452	0	3600	842	NA	NA	0.0	unmatched
750	r000002453	0	5544	421	689	f050	1.0	matched
751	r000002455	0	13104	421	690	f045	0.9997711146715496	matched
752	r000002456	0	11555	421	691	f051	1.0	matched
753	r000002459	0	12702	171	692	f025	1.0	matched
754	r000002461	0	12721	421	693	f052	0.9995285613263142	matched
755	r000002466	0	14211	171	694	megabase_171	0.9944020712336435	matched
756	r000002469	5956	10841	61	695	f010	1.0	matched
757	r000002470	10477	13591	61	696	f017	0.9983964079538166	matched
758	r000002473	0	13442	171	697	f031	1.0	matched
759	r000002483	0	15408	171	698	megabase_171	1.0	matched
760	r000002484	12404	13626	61	699	f006	0.9975510204081632	matched
761	r000002492	705	5586	61	700	f009	0.9995902479000205	matched
762	r000002496	7847	9042	171	NA	NA	0.0	unmatched
763	r000002496	8709	11670	171	701	f029	0.7741176470588236	matched
764	r000002502	0	13987	421	702	f049	1.0	matched
765	r000002505	0	4755	61	703	f007	1.0	matched
766	r000002508	0	1634	61	704	f017	0.9993880048959608	matched
767	r000002509	0	11634	171	705	megabase_171	1.0	matched
768	r000002512	0	13511	171	706	megabase_171	1.0	matched
769	r000002521	2	13584	421	707	f053	0.9998527679623086	matched
770	r000002528	0	12487	171	708	megabase_171	1.0	matched
771	r000002529	2448	16167	171	709	f036	1.0	matched
772	r000002533	0	6832	171	710	f033	0.9998536299765808	matched
773	r000002541	0	2965	61	711	f014	1.0	matched
774	r000002542	1485	11601	421	712	f049	1.0	matched
775	r000002545	0	11105	171	713	megabase_171	1.0	matched
776	r000002548	0	15904	171	714	megabase_171	1.0	matched
777	r000002551	2580	5987	171	715	f023	0.999706572769953	matched
778	r000002553	4383	15000	61	716	f017	1.0	matched
779	r000002555	0	16452	171	717	f031	1.0	matched
780	r000002558	0	13068	171	718	megabase_171	1.0	matched
781	r000002563	0	15869	421	719	f051	1.0	matched
782	r000002567	0	7456	61	720	f016	0.9998658798283262	matched
783	r000002568	0	15885	171	721	megabase_171	1.0	matched
784	r000002569	5133	5525	192	NA	NA	0.0	unmatched
785	r000002572	0	14177	171	722	megabase_171	1.0	matched
786	r000002575	0	11313	421	723	f051	1.0	matched
787	r000002576	8530	18858	61	724	f016	0.9999031758326878	matched
788	r000002578	0	10632	171	725	megabase_171	1.0	matched
789	r000002581	0	11490	171	726	f036	0.9997389033942559	matched
790	r000002581	9420	11291	341	NA	NA	0.0	unmatched
791	r000002582	0	14168	171	727	megabase_171	1.0	matched
792	r000002596	4830	11608	421	728	f043	1.0	matched
793	r000002599	1487	13460	421	729	f052	1.0	matched
794	r000002601	0	2049	61	730	f016	0.9985380116959064	matched
795	r000002602	0	11980	421	731	f053	1.0	matched
796	r000002604	2	12568	171	732	megabase_171	0.9998408656906429	matched
797	r000002605	0	11280	171	733	megabase_171	1.0	matched
798	r000002607	3	15664	171	734	megabase_171	0.9998084780388151	matched
799	r000002612	0	13225	421	735	f054	1.0	matched
800	r000002616	0	11432	421	736	f052	1.0	matched
801	r000002622	0	8553	421	737	f048	1.0	matched
802	r000002623	9642	14518	61	738	f008	0.9997949559155218	matched
803	r000002624	5025	13112	171	739	f026	1.0	matched
804	r000002626	15214	16509	642	NA	NA	0.0	unmatched
805	r000002629	0	21761	171	740	megabase_171	1.0	matched
806	r000002631	0	13428	421	741	f052	1.0	matched
807	r000002632	0	15029	171	742	f032	1.0	matched
808	r000002633	0	9518	421	743	f046	0.9997898718218113	matched
809	r000002633	0	9518	842	NA	NA	0.0	unmatched
810	r000002640	0	12748	421	744	f043	1.0	matched
811	r000002641	0	154	61	745	f010	1.0	matched
812	r000002644	15533	17414	171	746	f019	1.0	matched
813	r000002647	0	4184	171	747	f029	1.0	matched
814	r000002649	0	15366	171	748	megabase_171	1.0	matched
815	r000002650	0	20424	421	749	f050	1.0	matched
816	r000002651	14932	16363	171	750	f021	1.0	matched
817	r000002657	452	1669	61	751	f002	0.9991789819376026	matched
818	r000002662	10216	14490	171	752	f034	1.0	matched
819	r000002663	0	14092	421	753	f049	1.0	matched
820	r000002664	0	13117	421	754	f048	1.0	matched
821	r000002667	5187	13595	421	755	f040	0.9998810797954573	matched
822	r000002669	0	6657	171	756	f031	0.9990995047276002	matched
823	r000002670	0	8954	171	757	f028	1.0	matched
824	r000002670	3810	8954	342	NA	NA	0.0	unmatched
825	r000002679	0	17225	171	758	f033	1.0	matched
826	r000002683	0	10994	171	759	megabase_171	1.0	matched
827	r000002686	0	14510	171	760	megabase_171	1.0	matched
828	r000002688	11	553	265	NA	NA	0.0	unmatched
829	r000002693	0	15084	421	761	f047	1.0	matched
830	r000002707	0	11429	421	762	f051	1.0	matched
831	r000002711	0	16757	171	763	megabase_171	0.9999403270079962	matched
832	r000002712	2105	11875	421	764	f044	0.9998976458546571	matched
833	r000002719	0	19509	171	765	megabase_171	1.0	matched
834	r000002723	3	13894	421	766	f050	0.9997121266642677	matched
835	r000002724	8280	11693	171	767	f022	0.9994143484626647	matched
836	r000002730	768	9183	421	768	f037	0.9995247712961863	matched
837	r000002733	0	16936	171	769	megabase_171	1.0	matched
838	r000002734	3442	12351	171	770	megabase_171	0.9980954514900291	matched
839	r000002737	0	14024	171	771	megabase_171	1.0	matched
840	r000002738	0	7677	171	772	f027	1.0	matched
841	r000002744	0	9657	171	773	megabase_171	1.0	matched
842	r000002752	0	10942	421	774	f054	1.0	matched
843	r000002756	7073	15063	171	775	megabase_171	1.0	matched
844	r000002759	0	15938	171	776	megabase_171	1.0	matched
845	r000002762	4535	6337	896	NA	NA	0.0	unmatched
846	r000002764	939	9367	421	777	f041	1.0	matched
847	r000002770	0	2248	421	778	f050	1.0	matched
848	r000002774	980	13771	421	779	f048	1.0	matched
849	r000002779	10245	11336	171	780	f025	1.0	matched
850	r000002780	11737	12675	422	781	f048	0.9936440677966102	matched
851	r000002788	0	15145	172	782	megabase_171	0.9998679606522743	matched
852	r000002790	0	6786	421	783	f046	1.0	matched
853	r000002790	0	6786	842	NA	NA	0.0	unmatched
854	r000002791	0	12627	171	784	megabase_171	1.0	matched
855	r000002792	4	13109	421	785	f054	0.9996948661225112	matched
856	r000002797	0	11466	171	786	f036	1.0	matched
857	r000002798	0	14254	171	787	megabase_171	1.0	matched
858	r000002800	5850	7067	61	788	f006	0.9975409836065574	matched
859	r000002802	0	13517	171	789	megabase_171	1.0	matched
860	r000002805	0	4514	421	790	f044	0.9997784669915818	matched
861	r000002813	0	14699	171	791	megabase_171	1.0	matched
862	r000002820	0	11690	171	792	megabase_171	1.0	matched
863	r000002821	5	15076	421	793	f050	0.9996683470416556	matched
864	r000002825	0	9093	61	794	f013	0.9987917398945518	matched
865	r000002827	0	13826	421	795	f052	1.0	matched
866	r000002830	0	13372	171	796	megabase_171	1.0	matched
867	r000002833	5	12212	171	797	megabase_171	0.9995905666557484	matched
868	r000002845	6653	10065	171	798	f024	0.9994141769185706	matched
869	r000002847	6563	16674	421	799	f050	1.0	matched
870	r000002848	0	11192	171	800	megabase_171	1.0	matched
871	r000002852	18333	19309	171	801	f036	0.9969262295081968	matched
872	r000002855	7940	10564	61	802	f018	0.7657710280373832	matched
873	r000002855	10444	11364	61	NA	NA	0.0	unmatched
874	r000002857	0	15265	171	803	f034	0.9998689984934827	matched
875	r000002858	0	9511	171	804	f031	0.9998948696383515	matched
876	r000002860	3583	14371	171	805	f029	1.0	matched
877	r000002867	11162	16049	61	806	f008	0.9997954173486089	matched
878	r000002869	2198	11018	171	807	f028	1.0	matched
879	r000002871	0	13837	171	808	megabase_171	1.0	matched
880	r000002874	9508	10101	290	NA	NA	0.0	unmatched
881	r000002876	15923	16894	61	809	f002	0.9989711934156379	matched
882	r000002878	0	18843	171	810	megabase_171	1.0	matched
883	r000002887	0	12190	421	811	f044	0.9999179722746289	matched
884	r000002904	0	13202	421	812	f052	1.0	matched
885	r000002906	2	11337	171	813	megabase_171	0.9998235864867249	matched
886	r000002908	8105	10882	421	814	f042	0.9996398991717681	matched
887	r000002912	0	12979	421	815	f054	1.0	matched
888	r000002914	0	2409	421	816	f043	1.0	matched
889	r000002919	0	17638	421	817	f048	1.0	matched
890	r000002921	0	8607	421	818	f049	1.0	matched
891	r000002923	0	10574	421	819	f048	1.0	matched
892	r000002927	0	11698	171	820	megabase_171	1.0	matched
893	r000002928	1	15663	171	821	megabase_171	0.9999361552703824	matched
894	r000002932	4239	11556	421	822	f049	1.0	matched
895	r000002935	7321	11413	421	823	f046	0.9990234375	matched
896	r000002942	0	12655	171	824	megabase_171	1.0	matched
897	r000002943	0	12491	171	825	megabase_171	0.9995198847723453	matched
898	r000002944	0	13360	421	826	f050	1.0	matched
899	r000002945	0	12185	421	827	f045	1.0	matched
900	r000002945	0	12185	842	NA	NA	0.0	unmatched
901	r000002949	3792	11072	61	828	f017	1.0	matched
902	r000002952	0	13994	421	829	f048	1.0	matched
903	r000002953	5814	10690	61	830	f008	0.9997949559155218	matched
904	r000002956	0	5740	171	831	f027	1.0	matched
905	r000002958	0	13090	171	832	megabase_171	1.0	matched
906	r000002959	0	4443	171	NA	NA	0.0	unmatched
907	r000002959	4111	14389	171	833	megabase_171	0.7142956425046911	matched
908	r000002963	10068	13490	171	834	f020	0.9988317757009346	matched
909	r000002963	11125	13492	342	NA	NA	0.0	unmatched
910	r000002964	0	12056	421	835	f051	1.0	matched
911	r000002965	4180	11718	171	836	f028	0.9986751457339693	matched
912	r000002969	0	4839	61	837	f010	1.0	matched
913	r000002972	0	11404	171	838	megabase_171	1.0	matched
914	r000002975	522	13343	171	839	f033	0.9997660636306924	matched
915	r000002982	0	907	61	840	f015	1.0	matched
916	r000002987	11760	20037	421	841	f038	1.0	matched
917	r000002989	0	2316	171	842	f029	1.0	matched
918	r000002990	0	6092	171	843	f025	1.0	matched
919	r000002994	1004	14688	171	844	f027	1.0	matched
920	r000002995	15857	17327	171	845	f023	1.0	matched
921	r000002996	0	10461	171	846	f035	1.0	matched
922	r000002998	0	8951	421	847	f043	1.0	matched
923	r000003004	0	15335	171	848	megabase_171	1.0	matched
924	r000003008	11839	16808	61	849	f016	0.999798752264037	matched
925	r000003011	0	11040	171	850	megabase_171	1.0	matched
926	r000003015	4	14923	172	851	megabase_171	0.9997319573812237	matched
927	r000003016	0	14181	171	852	megabase_171	1.0	matched
928	r000003018	0	12953	171	853	megabase_171	1.0	matched
929	r000003021	0	8145	421	854	f050	1.0	matched
930	r000003022	6814	11022	61	855	f017	1.0	matched
931	r000003023	0	15817	171	856	megabase_171	1.0	matched
932	r000003029	4566	7981	171	857	f022	0.9967892586106246	matched
933	r000003031	0	10577	171	858	megabase_171	1.0	matched
934	r000003039	0	1485	171	859	f025	1.0	matched
935	r000003040	2	14590	171	860	f036	0.9998629198080877	matched
936	r000003042	4	17312	421	861	f052	0.9995957262489171	matched
937	r000003046	0	20589	171	862	megabase_171	1.0	matched
938	r000003049	0	16201	171	863	megabase_171	1.0	matched
939	r000003050	1	14166	171	864	megabase_171	0.9999294084427502	matched
940	r000003051	0	19544	171	865	megabase_171	1.0	matched
941	r000003053	0	11127	421	866	f051	1.0	matched
942	r000003056	0	11757	171	867	f036	1.0	matched
943	r000003061	11058	12280	61	868	f001	1.0	matched
944	r000003072	0	14988	171	869	megabase_171	0.9999332844085663	matched
945	r000003074	0	9395	171	870	f035	1.0	matched
946	r000003086	0	15921	171	871	megabase_171	0.9996860479718699	matched
947	r000003088	0	16461	421	872	f054	1.0	matched
948	r000003089	0	963	61	873	f015	1.0	matched
949	r000003090	0	14631	171	874	megabase_171	1.0	matched
950	r000003093	10099	10885	171	875	f035	1.0	matched
951	r000003096	3207	4504	646	NA	NA	0.0	unmatched
952	r000003097	0	14792	171	876	megabase_171	0.9997972287935113	matched
953	r000003101	0	11770	171	877	f032	1.0	matched
954	r000003102	8889	18809	171	878	f033	0.9979838709677419	matched
955	r000003106	0	9239	171	879	f027	1.0	matched
956	r000003107	0	19248	421	880	f053	1.0	matched
957	r000003108	6670	11544	61	881	f012	0.9995897435897436	matched
958	r000003110	0	15278	421	882	f043	1.0	matched
959	r000003112	0	10969	171	883	megabase_171	1.0	matched
960	r000003120	0	10920	421	884	f047	0.9997253501785224	matched
961	r000003123	0	13118	171	885	megabase_171	1.0	matched
962	r000003125	11521	16969	421	886	f038	1.0	matched
963	r000003130	0	11201	171	887	megabase_171	1.0	matched
964	r000003133	0	15652	171	888	megabase_171	0.9998083679335675	matched
965	r000003135	0	11599	171	889	megabase_171	1.0	matched
966	r000003141	8830	12129	171	890	f028	1.0	matched
967	r000003143	0	13786	171	891	megabase_171	1.0	matched
