"seqID","arrayID","start","end","strand","score","eval","width","class","score_template"
"chr_sim",30,4381859,4382029,"+",2.33918128654971,3.4e-26,171,"171_26",-1
"chr_sim",30,4382030,4382200,"+",1.75438596491228,1.6e-28,171,"171_26",-1
"chr_sim",30,4382201,4382371,"+",1.75438596491228,1.4e-28,171,"171_26",-1
"chr_sim",30,4382372,4382542,"+",2.92397660818713,6.5e-28,171,"171_26",-1
"chr_sim",30,4382543,4382713,"+",1.16959064327485,7.2e-29,171,"171_26",-1
"chr_sim",30,4382714,4382884,"+",0,1.3e-29,171,"171_26",-1
"chr_sim",30,4382885,4383055,"+",2.33918128654971,6.4e-28,171,"171_26",-1
"chr_sim",30,4383056,4383226,"+",2.92397660818713,2.2e-27,171,"171_26",-1
"chr_sim",30,4383227,4383397,"+",2.92397660818713,1e-27,171,"171_26",-1
"chr_sim",30,4383398,4383568,"+",3.50877192982456,6e-28,171,"171_26",-1
"chr_sim",30,4383569,4383739,"+",1.75438596491228,1.6e-27,171,"171_26",-1
"chr_sim",30,4383740,4383910,"+",3.50877192982456,1.3e-28,171,"171_26",-1
"chr_sim",30,4383911,4384081,"+",0.584795321637427,1.1e-28,171,"171_26",-1
"chr_sim",30,4384082,4384252,"+",0.584795321637427,2e-28,171,"171_26",-1
"chr_sim",30,4384253,4384423,"+",1.75438596491228,1.1e-28,171,"171_26",-1
"chr_sim",30,4384424,4384594,"+",0,1.3e-29,171,"171_26",-1
"chr_sim",30,4384595,4384765,"+",0.584795321637427,1.7e-29,171,"171_26",-1
"chr_sim",30,4384766,4384936,"+",2.33918128654971,6e-28,171,"171_26",-1
"chr_sim",30,4384937,4385107,"+",4.09356725146199,1.3e-25,171,"171_26",-1
"chr_sim",30,4385108,4385278,"+",1.75438596491228,7.4e-28,171,"171_26",-1
"chr_sim",30,4385279,4385449,"+",1.75438596491228,5.1e-28,171,"171_26",-1
"chr_sim",30,4385450,4385620,"+",2.33918128654971,2.9e-28,171,"171_26",-1
"chr_sim",30,4385621,4385791,"+",3.50877192982456,9e-27,171,"171_26",-1
"chr_sim",30,4385792,4385962,"+",0,1.3e-29,171,"171_26",-1
"chr_sim",30,4385963,4386133,"+",1.16959064327485,2.7e-29,171,"171_26",-1
"chr_sim",30,4386134,4386304,"+",4.09356725146199,1.2e-26,171,"171_26",-1
"chr_sim",30,4386305,4386475,"+",0.584795321637427,2.2e-29,171,"171_26",-1
"chr_sim",30,4386476,4386646,"+",1.16959064327485,3e-28,171,"171_26",-1
"chr_sim",30,4386647,4386817,"+",2.33918128654971,5.7e-28,171,"171_26",-1
"chr_sim",30,4386818,4386988,"+",1.75438596491228,2.5e-29,171,"171_26",-1
"chr_sim",30,4386989,4387159,"+",1.75438596491228,4.2e-29,171,"171_26",-1
"chr_sim",30,4387160,4387330,"+",1.75438596491228,2.3e-28,171,"171_26",-1
"chr_sim",30,4387331,4387501,"+",0,1.3e-29,171,"171_26",-1
"chr_sim",30,4387502,4387672,"+",0.584795321637427,1.7e-29,171,"171_26",-1
"chr_sim",30,4387673,4387843,"+",1.75438596491228,5.7e-27,171,"171_26",-1
"chr_sim",30,4387844,4388014,"+",4.09356725146199,1.6e-25,171,"171_26",-1
"chr_sim",30,4388015,4388185,"+",2.33918128654971,5.8e-28,171,"171_26",-1
"chr_sim",30,4388186,4388356,"+",2.92397660818713,3.4e-27,171,"171_26",-1
"chr_sim",30,4388357,4388527,"+",1.16959064327485,1.8e-29,171,"171_26",-1
"chr_sim",30,4388528,4388698,"+",2.92397660818713,5.1e-27,171,"171_26",-1
"chr_sim",30,4388699,4388869,"+",2.92397660818713,4e-28,171,"171_26",-1
"chr_sim",30,4388870,4389040,"+",1.16959064327485,6.8e-29,171,"171_26",-1
"chr_sim",30,4389041,4389211,"+",1.75438596491228,3.7e-28,171,"171_26",-1
"chr_sim",30,4389212,4389382,"+",1.16959064327485,3.6e-28,171,"171_26",-1
"chr_sim",30,4389383,4389553,"+",1.75438596491228,2.6e-28,171,"171_26",-1
"chr_sim",30,4389554,4389724,"+",0.584795321637427,2e-29,171,"171_26",-1
"chr_sim",30,4389725,4389895,"+",1.16959064327485,1e-28,171,"171_26",-1
"chr_sim",30,4389896,4390066,"+",0.584795321637427,7.1e-29,171,"171_26",-1
"chr_sim",30,4390067,4390233,"+",5.26315789473684,-1,167,"171_26",-1
"chr_sim",31,4529490,4529648,"-",52.046783625731,-1,159,"171_10",-1
"chr_sim",31,4529649,4529819,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4529820,4529990,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4529991,4530161,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4530162,4530332,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4530333,4530503,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4530504,4530674,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4530675,4530845,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4530846,4531016,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4531017,4531187,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4531188,4531358,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4531359,4531529,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4531530,4531700,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4531701,4531871,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4531872,4532042,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4532043,4532213,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4532214,4532384,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4532385,4532555,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4532556,4532726,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4532727,4532897,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4532898,4533068,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4533069,4533239,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4533240,4533410,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4533411,4533581,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4533582,4533752,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4533753,4533923,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4533924,4534094,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4534095,4534265,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4534266,4534436,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4534437,4534607,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4534608,4534778,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4534779,4534949,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4534950,4535120,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4535121,4535291,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4535292,4535462,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4535463,4535633,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4535634,4535804,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4535805,4535975,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4535976,4536146,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4536147,4536317,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4536318,4536488,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4536489,4536659,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4536660,4536830,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4536831,4537001,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4537002,4537172,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4537173,4537343,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4537344,4537514,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4537515,4537685,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4537686,4537856,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4537857,4538027,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4538028,4538198,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4538199,4538369,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4538370,4538540,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4538541,4538711,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4538712,4538882,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4538883,4539053,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4539054,4539224,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4539225,4539395,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4539396,4539566,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4539567,4539737,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4539738,4539908,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4539909,4540079,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4540080,4540250,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4540251,4540421,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4540422,4540592,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4540593,4540763,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4540764,4540934,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4540935,4541105,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4541106,4541276,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4541277,4541447,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4541448,4541618,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4541619,4541789,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4541790,4541960,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4541961,4542131,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4542132,4542302,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4542303,4542473,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4542474,4542644,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4542645,4542815,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4542816,4542986,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4542987,4543157,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4543158,4543328,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4543329,4543499,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4543500,4543670,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4543671,4543841,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4543842,4544012,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4544013,4544183,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4544184,4544354,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4544355,4544525,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4544526,4544696,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4544697,4544867,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4544868,4545038,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4545039,4545209,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4545210,4545380,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4545381,4545551,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4545552,4545722,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4545723,4545893,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4545894,4546064,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4546065,4546235,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4546236,4546406,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4546407,4546577,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4546578,4546748,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4546749,4546919,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4546920,4547090,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4547091,4547261,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4547262,4547432,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4547433,4547603,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4547604,4547774,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4547775,4547945,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4547946,4548116,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4548117,4548287,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4548288,4548458,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4548459,4548629,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4548630,4548800,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4548801,4548971,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4548972,4549142,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4549143,4549313,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4549314,4549484,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4549485,4549655,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4549656,4549826,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4549827,4549997,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4549998,4550168,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4550169,4550339,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4550340,4550510,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4550511,4550681,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4550682,4550852,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4550853,4551023,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4551024,4551194,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4551195,4551365,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4551366,4551536,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4551537,4551707,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4551708,4551878,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4551879,4552049,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4552050,4552220,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4552221,4552391,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4552392,4552562,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4552563,4552733,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4552734,4552904,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4552905,4553075,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4553076,4553246,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4553247,4553417,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4553418,4553588,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4553589,4553759,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4553760,4553930,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4553931,4554101,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4554102,4554272,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4554273,4554443,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4554444,4554614,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4554615,4554785,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4554786,4554956,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4554957,4555127,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4555128,4555298,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4555299,4555469,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4555470,4555640,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4555641,4555811,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4555812,4555982,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4555983,4556153,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4556154,4556324,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4556325,4556495,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4556496,4556666,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4556667,4556837,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4556838,4557008,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4557009,4557179,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4557180,4557350,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4557351,4557521,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4557522,4557692,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4557693,4557863,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4557864,4558034,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4558035,4558205,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4558206,4558376,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4558377,4558547,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4558548,4558718,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4558719,4558889,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4558890,4559060,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4559061,4559231,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4559232,4559402,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4559403,4559573,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4559574,4559744,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4559745,4559915,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4559916,4560086,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4560087,4560257,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4560258,4560428,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4560429,4560599,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4560600,4560770,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4560771,4560941,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4560942,4561112,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4561113,4561283,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4561284,4561454,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4561455,4561625,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4561626,4561796,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4561797,4561967,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4561968,4562138,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4562139,4562309,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4562310,4562480,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4562481,4562651,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4562652,4562822,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4562823,4562993,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4562994,4563164,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4563165,4563335,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4563336,4563506,"-",0,3e-33,171,"171_10",-1
"chr_sim",31,4563507,4563693,"-",9.35672514619883,-1,187,"171_10",-1
"chr_sim",32,4702951,4703057,"+",38.5964912280702,-1,107,"171_16",-1
"chr_sim",32,4703058,4703228,"+",4.67836257309941,4.3e-33,171,"171_16",-1
"chr_sim",32,4703229,4703399,"+",2.33918128654971,1.1e-34,171,"171_16",-1
"chr_sim",32,4703400,4703570,"+",2.92397660818713,2.2e-34,171,"171_16",-1
"chr_sim",32,4703571,4703741,"+",1.16959064327485,9e-36,171,"171_16",-1
"chr_sim",32,4703742,4703912,"+",0,6.8e-37,171,"171_16",-1
"chr_sim",32,4703913,4704083,"+",1.75438596491228,4.9e-35,171,"171_16",-1
"chr_sim",32,4704084,4704254,"+",1.16959064327485,4.6e-36,171,"171_16",-1
"chr_sim",32,4704255,4704425,"+",0.584795321637427,1.3e-36,171,"171_16",-1
"chr_sim",32,4704426,4704596,"+",1.75438596491228,2.2e-35,171,"171_16",-1
"chr_sim",32,4704597,4704767,"+",4.09356725146199,4e-33,171,"171_16",-1
"chr_sim",32,4704768,4704938,"+",1.16959064327485,2.4e-35,171,"171_16",-1
"chr_sim",32,4704939,4705109,"+",2.92397660818713,1.1e-33,171,"171_16",-1
"chr_sim",32,4705110,4705280,"+",1.16959064327485,5.9e-36,171,"171_16",-1
"chr_sim",32,4705281,4705451,"+",1.16959064327485,4.4e-36,171,"171_16",-1
"chr_sim",32,4705452,4705622,"+",1.75438596491228,1.3e-35,171,"171_16",-1
"chr_sim",32,4705623,4705793,"+",1.75438596491228,9.8e-35,171,"171_16",-1
"chr_sim",32,4705794,4705964,"+",2.33918128654971,1.7e-34,171,"171_16",-1
"chr_sim",32,4705965,4706135,"+",2.33918128654971,6.9e-35,171,"171_16",-1
"chr_sim",32,4706136,4706306,"+",1.75438596491228,2.8e-35,171,"171_16",-1
"chr_sim",32,4706307,4706477,"+",1.75438596491228,7.7e-36,171,"171_16",-1
"chr_sim",32,4706478,4706648,"+",2.33918128654971,7.4e-34,171,"171_16",-1
"chr_sim",32,4706649,4706819,"+",2.92397660818713,2.4e-34,171,"171_16",-1
"chr_sim",32,4706820,4706990,"+",2.33918128654971,1.5e-34,171,"171_16",-1
"chr_sim",32,4706991,4707161,"+",3.50877192982456,2.2e-33,171,"171_16",-1
"chr_sim",32,4707162,4707332,"+",2.92397660818713,6e-34,171,"171_16",-1
"chr_sim",32,4707333,4707503,"+",4.09356725146199,7.2e-32,171,"171_16",-1
"chr_sim",32,4707504,4707674,"+",1.16959064327485,4.6e-36,171,"171_16",-1
"chr_sim",32,4707675,4707845,"+",0.584795321637427,1.1e-36,171,"171_16",-1
"chr_sim",32,4707846,4708016,"+",2.92397660818713,9e-34,171,"171_16",-1
"chr_sim",32,4708017,4708187,"+",0.584795321637427,4.9e-36,171,"171_16",-1
"chr_sim",32,4708188,4708358,"+",0.584795321637427,1.6e-36,171,"171_16",-1
"chr_sim",32,4708359,4708529,"+",4.09356725146199,1.2e-31,171,"171_16",-1
"chr_sim",32,4708530,4708700,"+",3.50877192982456,1.2e-34,171,"171_16",-1
"chr_sim",32,4708701,4708871,"+",2.33918128654971,2.7e-34,171,"171_16",-1
"chr_sim",32,4708872,4709042,"+",1.16959064327485,3.6e-36,171,"171_16",-1
"chr_sim",32,4709043,4709213,"+",0.584795321637427,5.1e-36,171,"171_16",-1
"chr_sim",32,4709214,4709384,"+",2.92397660818713,3.3e-34,171,"171_16",-1
"chr_sim",32,4709385,4709555,"+",1.75438596491228,1.1e-35,171,"171_16",-1
"chr_sim",32,4709556,4709726,"+",2.92397660818713,8.5e-35,171,"171_16",-1
"chr_sim",32,4709727,4709897,"+",1.75438596491228,3.8e-35,171,"171_16",-1
"chr_sim",32,4709898,4710068,"+",2.92397660818713,7.3e-34,171,"171_16",-1
"chr_sim",32,4710069,4710239,"+",2.33918128654971,9.1e-35,171,"171_16",-1
"chr_sim",32,4710240,4710410,"+",1.75438596491228,6.5e-35,171,"171_16",-1
"chr_sim",32,4710411,4710581,"+",1.75438596491228,3.4e-35,171,"171_16",-1
"chr_sim",32,4710582,4710752,"+",2.33918128654971,3e-35,171,"171_16",-1
"chr_sim",32,4710753,4710923,"+",2.33918128654971,2.8e-34,171,"171_16",-1
"chr_sim",32,4710924,4711094,"+",1.16959064327485,7.1e-36,171,"171_16",-1
"chr_sim",32,4711095,4711265,"+",1.16959064327485,5.8e-36,171,"171_16",-1
"chr_sim",32,4711266,4711436,"+",1.75438596491228,5.9e-36,171,"171_16",-1
"chr_sim",32,4711437,4711607,"+",1.75438596491228,1.9e-35,171,"171_16",-1
"chr_sim",32,4711608,4711778,"+",3.50877192982456,1.3e-33,171,"171_16",-1
"chr_sim",32,4711779,4711949,"+",0,6.8e-37,171,"171_16",-1
"chr_sim",32,4711950,4712120,"+",2.92397660818713,4.4e-34,171,"171_16",-1
"chr_sim",32,4712121,4712291,"+",1.75438596491228,3.2e-35,171,"171_16",-1
"chr_sim",32,4712292,4712462,"+",2.92397660818713,4e-34,171,"171_16",-1
"chr_sim",32,4712463,4712633,"+",2.33918128654971,4e-35,171,"171_16",-1
"chr_sim",32,4712634,4712804,"+",3.50877192982456,2.1e-33,171,"171_16",-1
"chr_sim",32,4712805,4712975,"+",2.33918128654971,7.1e-35,171,"171_16",-1
"chr_sim",32,4712976,4713146,"+",0.584795321637427,1.1e-36,171,"171_16",-1
"chr_sim",32,4713147,4713317,"+",1.16959064327485,1.8e-35,171,"171_16",-1
"chr_sim",32,4713318,4713488,"+",2.92397660818713,2e-34,171,"171_16",-1
"chr_sim",32,4713489,4713659,"+",3.50877192982456,3.3e-33,171,"171_16",-1
"chr_sim",32,4713660,4713830,"+",2.33918128654971,2e-34,171,"171_16",-1
"chr_sim",32,4713831,4714001,"+",1.16959064327485,7.1e-36,171,"171_16",-1
"chr_sim",32,4714002,4714172,"+",2.92397660818713,1.8e-34,171,"171_16",-1
"chr_sim",32,4714173,4714343,"+",1.75438596491228,5e-35,171,"171_16",-1
"chr_sim",32,4714344,4714514,"+",1.16959064327485,2.7e-35,171,"171_16",-1
"chr_sim",32,4714515,4714685,"+",2.92397660818713,4.5e-35,171,"171_16",-1
"chr_sim",32,4714686,4714856,"+",2.33918128654971,1e-34,171,"171_16",-1
"chr_sim",32,4714857,4715027,"+",1.16959064327485,3.5e-35,171,"171_16",-1
"chr_sim",32,4715028,4715198,"+",1.75438596491228,5.9e-35,171,"171_16",-1
"chr_sim",32,4715199,4715369,"+",1.16959064327485,9.7e-36,171,"171_16",-1
"chr_sim",32,4715370,4715540,"+",1.75438596491228,1e-35,171,"171_16",-1
"chr_sim",32,4715541,4715711,"+",4.09356725146199,1.6e-32,171,"171_16",-1
"chr_sim",32,4715712,4715882,"+",1.75438596491228,2.9e-35,171,"171_16",-1
"chr_sim",32,4715883,4716053,"+",2.33918128654971,1.4e-34,171,"171_16",-1
"chr_sim",32,4716054,4716224,"+",1.75438596491228,3.4e-35,171,"171_16",-1
"chr_sim",32,4716225,4716395,"+",0,6.8e-37,171,"171_16",-1
"chr_sim",32,4716396,4716566,"+",0.584795321637427,3e-36,171,"171_16",-1
"chr_sim",32,4716567,4716737,"+",1.75438596491228,2.8e-35,171,"171_16",-1
"chr_sim",32,4716738,4716908,"+",0.584795321637427,5.1e-36,171,"171_16",-1
"chr_sim",32,4716909,4717079,"+",1.16959064327485,6.6e-36,171,"171_16",-1
"chr_sim",32,4717080,4717250,"+",0.584795321637427,2e-36,171,"171_16",-1
"chr_sim",32,4717251,4717421,"+",2.92397660818713,2.1e-33,171,"171_16",-1
"chr_sim",32,4717422,4717592,"+",1.16959064327485,3.6e-35,171,"171_16",-1
"chr_sim",32,4717593,4717763,"+",2.92397660818713,5.6e-33,171,"171_16",-1
"chr_sim",32,4717764,4717934,"+",2.33918128654971,8.8e-35,171,"171_16",-1
"chr_sim",32,4717935,4718105,"+",2.92397660818713,6.9e-34,171,"171_16",-1
"chr_sim",32,4718106,4718276,"+",1.16959064327485,2.9e-35,171,"171_16",-1
"chr_sim",32,4718277,4718447,"+",0,6.8e-37,171,"171_16",-1
"chr_sim",32,4718448,4718618,"+",2.33918128654971,1.3e-34,171,"171_16",-1
"chr_sim",32,4718619,4718789,"+",0.584795321637427,4e-36,171,"171_16",-1
"chr_sim",32,4718790,4718960,"+",1.16959064327485,3.2e-36,171,"171_16",-1
"chr_sim",32,4718961,4719131,"+",3.50877192982456,1.1e-32,171,"171_16",-1
"chr_sim",32,4719132,4719302,"+",1.16959064327485,1.2e-35,171,"171_16",-1
"chr_sim",32,4719303,4719473,"+",4.09356725146199,1.1e-32,171,"171_16",-1
"chr_sim",32,4719474,4719644,"+",1.16959064327485,1.2e-35,171,"171_16",-1
"chr_sim",32,4719645,4719815,"+",0.584795321637427,3.8e-36,171,"171_16",-1
