prediction_index	read_id	start	end	period	matched_truth_index	truth_family_id	iou	status
485	r000001184	0	11524	341	NA	NA	0.0	unmatched
486	r000001189	0	11325	171	351	megabase_171	1.0	matched
487	r000001189	0	11325	344	NA	NA	0.0	unmatched
488	r000001190	8922	19894	420	352	f045	1.0	matched
489	r000001191	0	15896	171	353	megabase_171	1.0	matched
490	r000001193	9422	15526	61	354	f013	1.0	matched
491	r000001199	0	10582	170	355	megabase_171	1.0	matched
492	r000001203	0	10530	422	356	f044	1.0	matched
493	r000001206	0	10903	843	NA	NA	0.0	unmatched
494	r000001206	0	10903	422	357	f050	0.9998165978908757	matched
495	r000001210	0	15311	171	358	megabase_171	1.0	matched
496	r000001212	3934	10535	420	359	f041	1.0	matched
497	r000001218	0	11476	421	360	f054	1.0	matched
498	r000001219	0	12999	171	361	megabase_171	1.0	matched
499	r000001227	3381	8254	61	362	f012	0.9997947876051714	matched
500	r000001228	0	11070	171	363	f033	0.999729070712544	matched
501	r000001228	0	11070	341	NA	NA	0.0	unmatched
502	r000001230	0	3345	421	364	f050	1.0	matched
503	r000001233	8132	14637	842	NA	NA	0.0	unmatched
504	r000001233	8132	14637	420	365	f037	0.9996925441967717	matched
505	r000001236	0	16382	171	366	megabase_171	1.0	matched
506	r000001236	0	16382	343	NA	NA	0.0	unmatched
507	r000001238	4832	14920	171	367	megabase_171	1.0	matched
508	r000001240	0	11366	171	368	megabase_171	0.9997361245492128	matched
509	r000001240	0	11366	343	NA	NA	0.0	unmatched
510	r000001244	10597	12791	420	369	f044	0.9990892531876139	matched
511	r000001244	10598	12791	838	NA	NA	0.0	unmatched
512	r000001245	0	17340	171	370	megabase_171	1.0	matched
513	r000001248	0	14175	171	371	megabase_171	1.0	matched
514	r000001251	0	15200	171	372	megabase_171	1.0	matched
515	r000001254	0	14300	421	373	f049	1.0	matched
516	r000001254	0	14300	841	NA	NA	0.0	unmatched
517	r000001258	0	15879	171	374	megabase_171	1.0	matched
518	r000001261	4810	17250	420	375	f048	1.0	matched
519	r000001261	4810	17250	842	NA	NA	0.0	unmatched
520	r000001262	0	12269	422	376	f050	0.999918500407498	matched
521	r000001262	0	12269	843	NA	NA	0.0	unmatched
522	r000001264	15914	23248	171	377	f036	1.0	matched
523	r000001267	0	10811	420	378	f053	1.0	matched
524	r000001269	4768	5991	61	379	f003	0.9983646770237122	matched
525	r000001276	0	17602	171	380	megabase_171	1.0	matched
526	r000001287	9755	16267	421	381	f047	1.0	matched
527	r000001287	9755	16267	841	NA	NA	0.0	unmatched
528	r000001289	0	15066	421	382	f052	1.0	matched
529	r000001290	0	3371	421	383	f038	1.0	matched
530	r000001300	0	2613	418	384	f050	1.0	matched
531	r000001300	0	2613	840	NA	NA	0.0	unmatched
532	r000001302	155	14129	171	385	f035	0.9994993205064016	matched
533	r000001302	155	14129	343	NA	NA	0.0	unmatched
534	r000001307	0	16110	171	386	megabase_171	1.0	matched
535	r000001307	0	16110	343	NA	NA	0.0	unmatched
536	r000001308	0	8546	420	387	f046	1.0	matched
537	r000001314	0	16187	421	388	f047	1.0	matched
538	r000001314	0	16187	843	NA	NA	0.0	unmatched
539	r000001315	0	19284	421	389	f049	1.0	matched
540	r000001318	0	16118	171	390	megabase_171	1.0	matched
541	r000001319	1	11262	843	NA	NA	0.0	unmatched
542	r000001319	1	11262	422	391	f051	0.9999112058248979	matched
543	r000001323	0	12742	171	392	megabase_171	1.0	matched
544	r000001325	0	4199	61	393	f008	0.9997619047619047	matched
545	r000001328	12355	13205	170	394	f036	0.9964705882352941	matched
546	r000001340	0	11319	420	395	f052	1.0	matched
547	r000001340	0	11319	842	NA	NA	0.0	unmatched
548	r000001341	3	11486	171	396	megabase_171	0.9997388124673515	matched
549	r000001341	3	11486	341	NA	NA	0.0	unmatched
550	r000001346	0	6844	172	397	f034	0.999853886616014	matched
551	r000001346	0	6844	343	NA	NA	0.0	unmatched
552	r000001347	0	5860	421	398	f050	1.0	matched
553	r000001347	0	5860	839	NA	NA	0.0	unmatched
554	r000001355	0	12285	171	399	megabase_171	1.0	matched
555	r000001363	0	8553	171	400	f031	1.0	matched
556	r000001363	0	8553	341	NA	NA	0.0	unmatched
557	r000001378	0	11053	422	401	f053	1.0	matched
558	r000001378	0	11053	840	NA	NA	0.0	unmatched
559	r000001380	0	12223	171	402	f032	1.0	matched
560	r000001382	8657	14211	422	403	f051	1.0	matched
561	r000001386	9024	13041	843	NA	NA	0.0	unmatched
562	r000001386	9024	13041	421	404	f045	0.9997511199601792	matched
563	r000001390	13792	16007	171	405	f031	1.0	matched
564	r000001390	13792	16007	681	NA	NA	0.0	unmatched
565	r000001397	1	12142	171	406	megabase_171	0.9999176412452644	matched
566	r000001397	1	12142	341	NA	NA	0.0	unmatched
567	r000001401	0	14558	171	407	megabase_171	0.9999313139638711	matched
568	r000001402	0	148	61	408	f002	1.0	matched
569	r000001405	0	15780	421	409	f053	1.0	matched
570	r000001407	0	15525	420	410	f054	1.0	matched
571	r000001409	13560	14549	171	411	f031	1.0	matched
572	r000001421	0	15064	422	412	f046	1.0	matched
573	r000001430	0	16311	171	413	megabase_171	1.0	matched
574	r000001433	0	10415	171	414	megabase_171	1.0	matched
575	r000001435	7916	16334	420	415	f042	0.9998812069375148	matched
576	r000001435	7916	16334	841	NA	NA	0.0	unmatched
577	r000001441	0	14982	171	416	f032	1.0	matched
578	r000001442	0	12269	171	417	megabase_171	1.0	matched
579	r000001442	0	12269	343	NA	NA	0.0	unmatched
580	r000001443	0	4766	171	418	f032	1.0	matched
581	r000001444	0	13491	171	419	megabase_171	1.0	matched
582	r000001452	8700	12716	171	420	f025	1.0	matched
583	r000001452	8700	12716	683	NA	NA	0.0	unmatched
584	r000001455	0	5598	171	421	f027	1.0	matched
585	r000001457	0	3423	61	422	f014	1.0	matched
586	r000001467	0	12039	423	423	f052	1.0	matched
587	r000001467	0	12039	843	NA	NA	0.0	unmatched
588	r000001470	0	13331	421	424	f051	1.0	matched
589	r000001470	0	13331	843	NA	NA	0.0	unmatched
590	r000001471	3	14487	171	425	megabase_171	0.999792917788362	matched
591	r000001471	3	14487	343	NA	NA	0.0	unmatched
592	r000001479	6544	13096	421	426	f053	1.0	matched
593	r000001479	6544	13096	845	NA	NA	0.0	unmatched
594	r000001481	3	12835	512	NA	NA	0.0	unmatched
595	r000001481	3	12835	341	NA	NA	0.0	unmatched
596	r000001481	3	12835	171	427	f036	0.9997662641215427	matched
597	r000001485	143	10695	61	428	f018	0.9998104624715694	matched
598	r000001486	0	13803	171	429	megabase_171	1.0	matched
599	r000001491	12710	13875	421	430	f050	1.0	matched
600	r000001497	0	7973	170	431	f033	0.9998745766963502	matched
601	r000001497	0	7973	682	NA	NA	0.0	unmatched
602	r000001498	4012	16193	61	432	f015	0.9989339019189766	matched
603	r000001499	0	11162	171	433	megabase_171	1.0	matched
604	r000001503	3	12654	171	434	megabase_171	0.9997629208155524	matched
605	r000001504	0	8183	422	435	f037	1.0	matched
606	r000001504	0	8183	843	NA	NA	0.0	unmatched
607	r000001507	0	11092	421	436	f050	1.0	matched
608	r000001507	0	11092	841	NA	NA	0.0	unmatched
609	r000001509	0	10401	421	437	f049	1.0	matched
610	r000001521	3	16025	423	438	f052	0.9998127925117005	matched
611	r000001523	0	10825	171	439	megabase_171	0.9999076297801589	matched
612	r000001525	0	13511	171	440	megabase_171	1.0	matched
613	r000001530	5930	12094	171	441	f032	1.0	matched
614	r000001533	0	13477	420	442	f048	1.0	matched
615	r000001533	0	13477	841	NA	NA	0.0	unmatched
616	r000001535	0	11928	171	443	f036	0.9997484909456741	matched
617	r000001535	0	11928	341	NA	NA	0.0	unmatched
618	r000001542	0	11471	171	444	megabase_171	1.0	matched
619	r000001545	0	13510	171	445	megabase_171	1.0	matched
620	r000001551	0	16678	421	446	f052	1.0	matched
621	r000001551	0	16678	841	NA	NA	0.0	unmatched
622	r000001560	7242	8466	61	447	f005	0.9991830065359477	matched
623	r000001560	7242	8466	184	NA	NA	0.0	unmatched
624	r000001560	7242	8466	123	NA	NA	0.0	unmatched
625	r000001564	0	16523	420	448	f044	1.0	matched
626	r000001565	0	10978	171	449	megabase_171	1.0	matched
627	r000001566	0	16380	171	450	megabase_171	1.0	matched
628	r000001569	918	17364	421	451	f049	1.0	matched
629	r000001569	918	17364	841	NA	NA	0.0	unmatched
630	r000001573	16644	19247	172	452	f020	0.9992322456813819	matched
631	r000001574	0	17431	421	453	f054	1.0	matched
632	r000001574	0	17431	839	NA	NA	0.0	unmatched
633	r000001575	0	16335	421	454	f051	1.0	matched
634	r000001583	0	15764	171	455	megabase_171	1.0	matched
635	r000001586	0	13099	421	456	f047	1.0	matched
636	r000001597	4	16923	423	457	f052	0.9997636352892513	matched
637	r000001602	0	15535	171	458	megabase_171	1.0	matched
638	r000001602	0	15535	341	NA	NA	0.0	unmatched
639	r000001605	0	16843	171	459	megabase_171	1.0	matched
640	r000001614	5543	8971	171	460	f019	1.0	matched
641	r000001614	5543	8971	341	NA	NA	0.0	unmatched
642	r000001620	2195	5600	171	461	f022	0.9994129732902847	matched
643	r000001620	2194	5600	849	NA	NA	0.0	unmatched
644	r000001624	12449	12847	171	462	f019	1.0	matched
645	r000001625	0	12541	171	463	megabase_171	0.9998405485131149	matched
646	r000001625	0	12541	512	NA	NA	0.0	unmatched
647	r000001629	0	10463	422	464	f043	1.0	matched
648	r000001629	0	10463	843	NA	NA	0.0	unmatched
649	r000001630	0	11685	421	465	f052	1.0	matched
650	r000001630	0	11685	844	NA	NA	0.0	unmatched
651	r000001638	0	12178	171	466	megabase_171	0.9997537148017405	matched
652	r000001643	0	11801	171	467	megabase_171	1.0	matched
653	r000001643	0	11801	341	NA	NA	0.0	unmatched
654	r000001644	0	9771	171	468	f036	1.0	matched
655	r000001646	15546	21215	422	469	f041	1.0	matched
656	r000001650	10791	13326	420	470	f047	0.9996055226824457	matched
657	r000001655	0	12795	171	471	megabase_171	1.0	matched
658	r000001656	6306	14302	421	472	f050	1.0	matched
659	r000001658	0	16403	421	473	f053	0.9999390392587174	matched
660	r000001658	0	16403	841	NA	NA	0.0	unmatched
661	r000001661	0	19551	171	474	f033	1.0	matched
662	r000001663	0	11695	171	475	megabase_171	1.0	matched
663	r000001663	0	11695	343	NA	NA	0.0	unmatched
664	r000001665	0	11639	171	476	megabase_171	1.0	matched
665	r000001665	0	11639	341	NA	NA	0.0	unmatched
666	r000001669	0	10968	171	477	megabase_171	1.0	matched
667	r000001681	0	10997	171	478	megabase_171	1.0	matched
668	r000001682	0	7672	171	479	f035	1.0	matched
669	r000001684	4	11264	421	480	f049	0.9996448863636364	matched
670	r000001688	4091	11409	420	481	f046	1.0	matched
671	r000001691	0	12509	171	482	megabase_171	1.0	matched
672	r000001692	0	14630	422	483	f045	1.0	matched
673	r000001693	0	5285	172	484	f031	1.0	matched
674	r000001693	0	5285	684	NA	NA	0.0	unmatched
675	r000001694	0	2855	422	485	f051	1.0	matched
676	r000001695	6083	16792	421	486	f050	1.0	matched
677	r000001695	6083	16792	843	NA	NA	0.0	unmatched
678	r000001700	0	16162	171	487	megabase_171	1.0	matched
679	r000001700	0	16162	341	NA	NA	0.0	unmatched
680	r000001702	7681	9997	421	488	f048	1.0	matched
681	r000001702	7681	9997	844	NA	NA	0.0	unmatched
682	r000001704	4731	10867	61	489	f015	1.0	matched
683	r000001713	6756	16775	61	490	f016	0.9996008780682498	matched
684	r000001714	0	12596	171	491	megabase_171	1.0	matched
685	r000001720	1	11893	171	492	megabase_171	0.9999159169259229	matched
686	r000001720	1	11893	343	NA	NA	0.0	unmatched
687	r000001720	1	11893	514	NA	NA	0.0	unmatched
688	r000001728	903	2121	61	493	f002	1.0	matched
689	r000001728	903	2121	123	NA	NA	0.0	unmatched
690	r000001728	903	2121	304	NA	NA	0.0	unmatched
691	r000001730	10616	14042	171	494	f023	0.9994165694282381	matched
692	r000001735	4	16715	421	495	f048	0.9995215024822058	matched
693	r000001735	4	16715	841	NA	NA	0.0	unmatched
694	r000001736	0	13041	171	496	megabase_171	1.0	matched
695	r000001739	0	11854	421	497	f052	1.0	matched
696	r000001740	9168	10389	61	498	f005	0.9991809991809992	matched
697	r000001744	0	13926	421	499	f049	1.0	matched
698	r000001749	3	14005	422	500	f050	0.999785790789004	matched
699	r000001750	0	11803	171	501	megabase_171	1.0	matched
700	r000001750	0	11803	512	NA	NA	0.0	unmatched
701	r000001757	0	16223	843	NA	NA	0.0	unmatched
702	r000001757	0	16223	421	502	f051	1.0	matched
703	r000001764	5298	18964	171	503	f027	1.0	matched
704	r000001764	5298	18964	683	NA	NA	0.0	unmatched
705	r000001768	11061	14482	171	504	f023	1.0	matched
706	r000001771	0	7601	61	505	f015	1.0	matched
707	r000001773	0	10826	171	506	megabase_171	1.0	matched
708	r000001779	0	14366	171	507	f034	1.0	matched
709	r000001779	0	14366	343	NA	NA	0.0	unmatched
710	r000001780	8132	12468	419	508	f053	1.0	matched
711	r000001780	8132	12468	840	NA	NA	0.0	unmatched
712	r000001781	0	12753	421	509	f051	1.0	matched
713	r000001784	2460	13147	171	510	f033	1.0	matched
714	r000001784	2460	13147	343	NA	NA	0.0	unmatched
715	r000001795	0	9816	421	511	f048	1.0	matched
716	r000001795	0	9816	843	NA	NA	0.0	unmatched
717	r000001796	0	13309	171	512	megabase_171	1.0	matched
718	r000001800	0	11717	171	513	megabase_171	1.0	matched
719	r000001803	0	11051	171	514	megabase_171	1.0	matched
720	r000001809	0	11735	171	515	megabase_171	1.0	matched
721	r000001809	0	11735	343	NA	NA	0.0	unmatched
722	r000001819	0	12138	841	NA	NA	0.0	unmatched
723	r000001819	0	12138	420	516	f051	1.0	matched
724	r000001822	0	11113	171	517	megabase_171	1.0	matched
725	r000001825	0	13447	171	518	f035	1.0	matched
726	r000001825	0	13447	683	NA	NA	0.0	unmatched
727	r000001825	0	13447	854	NA	NA	0.0	unmatched
728	r000001827	2801	7690	61	519	f012	0.9997954591941092	matched
729	r000001827	2801	7690	184	NA	NA	0.0	unmatched
730	r000001834	1	13152	171	520	megabase_171	0.9999239659367397	matched
731	r000001842	5892	15872	422	521	f050	0.9996994891315236	matched
732	r000001853	0	15168	171	522	megabase_171	1.0	matched
733	r000001859	1	10577	420	523	f050	0.9999054552330529	matched
734	r000001859	1	10577	842	NA	NA	0.0	unmatched
735	r000001864	0	10422	421	524	f052	1.0	matched
736	r000001866	0	10914	171	525	megabase_171	1.0	matched
737	r000001866	0	10914	341	NA	NA	0.0	unmatched
738	r000001868	2567	10692	171	526	f034	0.9998769230769231	matched
739	r000001868	2567	10692	341	NA	NA	0.0	unmatched
740	r000001869	0	16417	422	527	f044	1.0	matched
741	r000001875	0	15016	171	528	megabase_171	1.0	matched
742	r000001877	6515	7740	61	529	f005	0.9991836734693877	matched
743	r000001877	6515	7740	121	NA	NA	0.0	unmatched
744	r000001879	0	13117	171	530	f035	1.0	matched
745	r000001879	0	13117	341	NA	NA	0.0	unmatched
746	r000001881	0	6568	171	531	f031	1.0	matched
747	r000001882	0	11864	421	532	f051	1.0	matched
748	r000001889	4563	7982	171	533	f023	1.0	matched
749	r000001889	4563	7982	344	NA	NA	0.0	unmatched
750	r000001889	4563	7982	687	NA	NA	0.0	unmatched
751	r000001891	9768	9982	62	534	f006	1.0	matched
752	r000001898	0	13688	420	535	f044	1.0	matched
753	r000001899	0	13411	171	536	f033	1.0	matched
754	r000001910	0	7897	419	537	f048	1.0	matched
755	r000001912	0	15902	171	538	megabase_171	1.0	matched
756	r000001917	0	13151	341	NA	NA	0.0	unmatched
757	r000001917	0	13151	171	539	megabase_171	1.0	matched
758	r000001921	7	464	172	540	f020	0.9849137931034483	matched
759	r000001930	0	7842	419	541	f045	0.9994901860820801	matched
760	r000001932	0	1334	61	542	f011	1.0	matched
761	r000001932	0	1334	243	NA	NA	0.0	unmatched
762	r000001937	1890	15905	421	543	f050	1.0	matched
763	r000001951	0	14161	420	544	f050	1.0	matched
764	r000001952	0	16820	171	545	megabase_171	1.0	matched
765	r000001952	0	16820	341	NA	NA	0.0	unmatched
766	r000001953	959	4378	171	546	f023	1.0	matched
767	r000001962	0	8324	171	547	f029	1.0	matched
768	r000001965	0	3232	171	548	megabase_171	1.0	matched
769	r000001967	0	12547	171	549	megabase_171	0.9997609561752988	matched
770	r000001969	0	12872	420	550	f051	1.0	matched
771	r000001969	0	12872	841	NA	NA	0.0	unmatched
772	r000001971	4943	17738	421	551	f053	1.0	matched
773	r000001973	15108	16676	171	552	f024	1.0	matched
774	r000001974	0	17807	343	NA	NA	0.0	unmatched
775	r000001974	0	17807	171	553	f036	1.0	matched
776	r000001979	9290	13502	420	554	f052	1.0	matched
777	r000001980	0	11630	421	555	f054	1.0	matched
778	r000001985	0	13326	171	556	megabase_171	0.9996999249812453	matched
779	r000001985	0	13326	343	NA	NA	0.0	unmatched
780	r000001985	0	13326	514	NA	NA	0.0	unmatched
781	r000001987	0	12463	171	557	megabase_171	1.0	matched
782	r000001987	0	12463	511	NA	NA	0.0	unmatched
783	r000001988	9427	10963	170	558	f021	1.0	matched
784	r000001988	9427	10963	341	NA	NA	0.0	unmatched
785	r000001989	0	11534	171	559	megabase_171	1.0	matched
786	r000001994	0	2638	421	560	f050	1.0	matched
787	r000001994	0	2638	844	NA	NA	0.0	unmatched
788	r000001996	0	14571	171	561	megabase_171	1.0	matched
789	r000001996	0	14571	343	NA	NA	0.0	unmatched
790	r000002002	1011	9263	61	562	f014	1.0	matched
791	r000002005	0	11202	171	563	megabase_171	1.0	matched
792	r000002005	0	11202	343	NA	NA	0.0	unmatched
793	r000002008	1575	10008	422	564	f037	0.99976283647575	matched
794	r000002010	0	11388	421	565	f049	1.0	matched
795	r000002014	0	12233	171	566	megabase_171	1.0	matched
796	r000002016	4	10847	171	567	megabase_171	0.9996312344427031	matched
797	r000002020	0	12605	171	568	f036	1.0	matched
798	r000002023	0	11958	421	569	f054	1.0	matched
799	r000002025	4623	5847	61	570	f003	0.9983660130718954	matched
800	r000002025	4623	5847	245	NA	NA	0.0	unmatched
801	r000002027	0	12791	421	571	f050	0.9995311401109636	matched
802	r000002032	0	14866	171	572	f032	1.0	matched
803	r000002035	1	4500	421	573	f039	0.9997777777777778	matched
804	r000002035	1	4500	843	NA	NA	0.0	unmatched
805	r000002038	3	3790	839	NA	NA	0.0	unmatched
806	r000002038	3	3790	421	574	f042	0.9992084432717678	matched
807	r000002043	9129	11801	171	575	f029	1.0	matched
808	r000002043	9132	11801	685	NA	NA	0.0	unmatched
809	r000002045	0	9052	171	576	f036	0.9996685815289439	matched
810	r000002048	13997	16402	171	577	f035	1.0	matched
811	r000002050	0	1531	171	578	f020	1.0	matched
812	r000002050	0	1531	511	NA	NA	0.0	unmatched
813	r000002053	0	15020	171	579	megabase_171	0.9998668619358274	matched
814	r000002054	449	12655	61	580	f014	1.0	matched
815	r000002055	0	15897	421	581	f051	0.999811320754717	matched
816	r000002058	2801	4017	61	582	f006	0.9975389663658737	matched
817	r000002058	2801	4017	182	NA	NA	0.0	unmatched
818	r000002065	2	11697	421	583	f047	0.9998290159870052	matched
819	r000002070	0	7445	420	584	f042	1.0	matched
820	r000002071	0	15690	171	585	megabase_171	1.0	matched
821	r000002076	0	12916	171	586	megabase_171	0.9997677838842015	matched
822	r000002076	0	12916	341	NA	NA	0.0	unmatched
823	r000002080	0	18284	171	587	f036	1.0	matched
824	r000002080	0	18284	514	NA	NA	0.0	unmatched
825	r000002082	0	12753	171	588	megabase_171	1.0	matched
826	r000002087	0	10949	343	NA	NA	0.0	unmatched
827	r000002087	0	10949	171	589	megabase_171	1.0	matched
828	r000002091	4	4030	841	NA	NA	0.0	unmatched
829	r000002091	4	4030	422	590	f046	0.9985111662531018	matched
830	r000002095	0	6909	171	591	f031	1.0	matched
831	r000002097	0	12450	171	592	megabase_171	1.0	matched
832	r000002106	0	11956	171	593	megabase_171	1.0	matched
833	r000002108	0	12625	171	594	megabase_171	0.9998416092500197	matched
834	r000002111	0	14396	171	595	megabase_171	0.9997222222222222	matched
835	r000002111	0	14396	343	NA	NA	0.0	unmatched
836	r000002117	0	14444	171	596	megabase_171	1.0	matched
837	r000002117	0	14444	341	NA	NA	0.0	unmatched
838	r000002118	0	10605	171	597	megabase_171	1.0	matched
839	r000002119	0	10213	423	598	f052	1.0	matched
840	r000002130	0	14500	171	599	megabase_171	1.0	matched
841	r000002131	0	12250	171	600	megabase_171	1.0	matched
842	r000002131	0	12250	343	NA	NA	0.0	unmatched
843	r000002132	0	11006	419	601	f053	0.9997274956853484	matched
844	r000002132	0	11006	842	NA	NA	0.0	unmatched
845	r000002138	0	13307	171	602	megabase_171	0.9996243990384616	matched
846	r000002139	4	7330	421	603	f048	0.9994542974079127	matched
847	r000002139	4	7330	841	NA	NA	0.0	unmatched
848	r000002144	0	12500	171	604	f035	0.9996001599360256	matched
849	r000002145	4	20344	171	605	megabase_171	0.9998033818324813	matched
850	r000002145	4	20344	341	NA	NA	0.0	unmatched
851	r000002148	0	10734	421	606	f053	1.0	matched
852	r000002149	0	15186	171	607	megabase_171	0.9998683170924414	matched
853	r000002158	0	12789	171	608	megabase_171	1.0	matched
854	r000002159	734	15858	421	609	f047	1.0	matched
855	r000002159	734	15858	843	NA	NA	0.0	unmatched
856	r000002163	0	12181	171	610	megabase_171	1.0	matched
857	r000002164	3589	7005	171	611	f023	1.0	matched
858	r000002164	3589	7005	341	NA	NA	0.0	unmatched
859	r000002165	11948	19035	842	NA	NA	0.0	unmatched
860	r000002165	11948	19035	422	612	f045	1.0	matched
861	r000002167	0	12773	171	613	f033	0.999921709856729	matched
862	r000002167	0	12773	343	NA	NA	0.0	unmatched
863	r000002169	0	10707	841	NA	NA	0.0	unmatched
864	r000002169	0	10707	420	614	f047	1.0	matched
865	r000002174	0	17634	341	NA	NA	0.0	unmatched
866	r000002174	0	17634	171	615	megabase_171	1.0	matched
867	r000002175	0	12075	171	616	megabase_171	1.0	matched
868	r000002175	0	12075	343	NA	NA	0.0	unmatched
869	r000002180	0	10858	421	617	f052	1.0	matched
870	r000002184	0	11890	422	618	f052	1.0	matched
871	r000002192	0	14617	171	619	megabase_171	1.0	matched
872	r000002194	0	16710	171	620	f035	1.0	matched
873	r000002198	0	12446	842	NA	NA	0.0	unmatched
874	r000002198	0	12446	420	621	f051	1.0	matched
875	r000002200	0	13294	843	NA	NA	0.0	unmatched
876	r000002200	0	13294	421	622	f050	1.0	matched
877	r000002202	0	14442	171	623	megabase_171	1.0	matched
878	r000002202	0	14442	341	NA	NA	0.0	unmatched
879	r000002205	0	12046	171	624	megabase_171	1.0	matched
880	r000002206	13202	14283	171	625	megabase_171	1.0	matched
881	r000002209	0	1485	173	626	f021	1.0	matched
882	r000002209	0	1485	345	NA	NA	0.0	unmatched
883	r000002210	0	12584	171	627	megabase_171	1.0	matched
884	r000002211	0	10244	171	628	megabase_171	1.0	matched
885	r000002212	12439	14664	61	629	f009	1.0	matched
886	r000002213	3	7069	171	630	f029	0.9995756118262837	matched
887	r000002213	3	7069	344	NA	NA	0.0	unmatched
888	r000002214	0	14972	421	631	f051	1.0	matched
889	r000002214	0	14972	843	NA	NA	0.0	unmatched
890	r000002220	2	15131	171	632	megabase_171	0.9998678210296742	matched
891	r000002224	0	15029	421	633	f054	1.0	matched
892	r000002231	0	11109	171	634	megabase_171	1.0	matched
893	r000002234	0	14882	421	635	f051	1.0	matched
894	r000002235	0	11405	171	636	f033	1.0	matched
895	r000002235	0	11405	341	NA	NA	0.0	unmatched
896	r000002237	0	14689	171	637	megabase_171	1.0	matched
897	r000002241	0	18723	422	638	f053	1.0	matched
898	r000002242	1	9545	171	639	megabase_171	0.9998952331063384	matched
899	r000002242	1	9545	512	NA	NA	0.0	unmatched
900	r000002250	0	12182	171	640	megabase_171	1.0	matched
901	r000002251	0	12558	171	641	megabase_171	1.0	matched
902	r000002261	478	5362	61	642	f009	1.0	matched
903	r000002263	0	15714	171	643	f032	1.0	matched
904	r000002268	0	12976	171	644	f032	1.0	matched
905	r000002286	0	5584	420	645	f044	0.9998209169054442	matched
906	r000002288	0	10495	171	646	megabase_171	1.0	matched
907	r000002288	0	10495	343	NA	NA	0.0	unmatched
908	r000002290	0	11076	171	647	megabase_171	0.9998194619967503	matched
909	r000002291	0	1458	425	648	f047	1.0	matched
910	r000002299	12927	17133	61	649	f013	1.0	matched
911	r000002299	12927	17133	306	NA	NA	0.0	unmatched
912	r000002299	12927	17133	367	NA	NA	0.0	unmatched
913	r000002303	0	17966	421	650	f050	1.0	matched
914	r000002305	2	16674	171	651	megabase_171	0.9998800527767783	matched
915	r000002305	2	16674	343	NA	NA	0.0	unmatched
916	r000002310	15591	17449	420	652	f053	1.0	matched
917	r000002313	0	11288	171	653	f034	1.0	matched
918	r000002315	0	11557	420	654	f054	1.0	matched
919	r000002316	0	4869	61	655	f013	1.0	matched
920	r000002317	0	12395	421	656	f051	1.0	matched
921	r000002322	0	11630	422	657	f053	1.0	matched
922	r000002327	0	11765	172	658	f036	1.0	matched
923	r000002330	13239	15989	843	NA	NA	0.0	unmatched
924	r000002330	13239	15989	421	659	f052	1.0	matched
925	r000002334	0	4468	839	NA	NA	0.0	unmatched
926	r000002334	0	4468	420	660	f051	1.0	matched
927	r000002337	3	16814	421	661	f054	0.9997621030093969	matched
928	r000002342	9233	14122	61	662	f007	1.0	matched
929	r000002346	0	14516	171	663	f033	1.0	matched
930	r000002353	4106	5332	61	664	f002	1.0	matched
931	r000002353	4106	5332	123	NA	NA	0.0	unmatched
932	r000002353	4106	5332	184	NA	NA	0.0	unmatched
933	r000002355	0	11472	61	665	f018	1.0	matched
934	r000002356	1	16203	422	666	f050	0.9996298124383021	matched
935	r000002356	1	16203	843	NA	NA	0.0	unmatched
936	r000002357	0	14718	171	667	megabase_171	0.9997962094966375	matched
937	r000002365	0	17786	421	668	f051	1.0	matched
938	r000002365	0	17786	839	NA	NA	0.0	unmatched
939	r000002372	0	10633	843	NA	NA	0.0	unmatched
940	r000002372	0	10633	421	669	f053	1.0	matched
941	r000002373	0	10460	171	670	megabase_171	1.0	matched
942	r000002379	0	10589	171	671	megabase_171	1.0	matched
943	r000002383	2	19274	171	672	megabase_171	0.9998962332676145	matched
944	r000002393	0	14948	421	673	f049	1.0	matched
945	r000002393	0	14948	844	NA	NA	0.0	unmatched
946	r000002399	0	16587	171	674	megabase_171	1.0	matched
947	r000002400	0	8410	421	675	f048	1.0	matched
948	r000002401	0	14545	171	676	megabase_171	1.0	matched
949	r000002401	0	14545	341	NA	NA	0.0	unmatched
950	r000002407	0	12993	421	677	f050	1.0	matched
951	r000002415	0	14368	420	678	f054	1.0	matched
952	r000002415	0	14368	841	NA	NA	0.0	unmatched
953	r000002420	0	16370	171	679	megabase_171	1.0	matched
954	r000002423	0	15267	421	680	f050	1.0	matched
955	r000002423	0	15267	843	NA	NA	0.0	unmatched
956	r000002431	0	12682	421	681	f050	1.0	matched
957	r000002431	0	12682	841	NA	NA	0.0	unmatched
958	r000002432	6	13711	171	682	megabase_171	0.999562395157173	matched
959	r000002432	6	13711	343	NA	NA	0.0	unmatched
960	r000002433	0	842	61	683	f007	0.9952718676122931	matched
961	r000002433	0	842	182	NA	NA	0.0	unmatched
962	r000002435	0	11241	171	684	f034	1.0	matched
963	r000002435	0	11241	341	NA	NA	0.0	unmatched
964	r000002448	0	12037	171	685	megabase_171	1.0	matched
965	r000002450	0	15714	841	NA	NA	0.0	unmatched
966	r000002450	0	15714	421	686	f050	1.0	matched
967	r000002451	0	15476	171	687	megabase_171	1.0	matched
968	r000002451	0	15476	343	NA	NA	0.0	unmatched
969	r000002452	0	3600	420	688	f052	1.0	matched
970	r000002452	0	3600	843	NA	NA	0.0	unmatched
